term,crn,section,credits,time,gpa,enrollment,difficulty,department,fName,lName
201608,88860,K4,3,9:05 am - 9:55 am,3.2,27,3,PHIL,Hans,Klein
201608,88861,K5,3,9:05 am - 9:55 am,3.46,29,3,PHIL,Hans,Klein
201608,88862,K6,3,9:05 am - 9:55 am,3.26,28,3,PHIL,Hans,Klein
201608,89159,M1,3,1:05 pm - 1:55 pm,4,29,3,PHIL,Michael,Hoffmann
201608,89453,M2,3,1:05 pm - 1:55 pm,3.96,28,3,PHIL,Michael,Hoffmann
201608,90427,M3,3,1:05 pm - 1:55 pm,3.96,30,3,PHIL,Michael,Hoffmann
201608,89454,M4,3,1:05 pm - 1:55 pm,3.88,27,3,PHIL,Michael,Hoffmann
201608,90428,M5,3,1:05 pm - 1:55 pm,3.89,30,3,PHIL,Michael,Hoffmann
201608,86578,M6,3,1:05 pm - 1:55 pm,3.85,25,3,PHIL,Michael,Hoffmann
201608,91386,RB,3,2:30 pm - 5:30 pm,4,1,3,PHIL,Roberta,Berry
201608,91166,RR,3,9:05 am - 10:25 am,3.58,33,3,PHIL,Robert,Rosenberger
201608,91498,JB,3,1:35 pm - 2:55 pm,3.59,31,3,PHIL,Justin,Biddle
201608,86583,B3,1,4:35 pm - 6:25 pm,1,38,6,PHIL,Jason,Borenstein
201608,85625,A,3,9:05 am - 9:55 am,3,20,3,NRE,Anna,Erickson
201608,85452,C,3,9:05 am - 9:55 am,3.11,18,3,NRE,Anna,Erickson
201608,85455,A,4,3:05 pm - 4:55 pm,2.56,26,4,NRE,Dan,Kotlyar
201608,91856,A,3,9:35 am - 10:55 am,2.88,26,4,NRE,Seyed,Ghiaasiaan
201608,85640,B,3,12:05 pm - 1:25 pm,2.96,27,4,NRE,Nolan,Hertel
201608,85566,A,3,1:05 pm - 1:55 pm,3.53,17,4,NRE,Weston,Stacey
201608,87721,PET,1,8:05 am - 10:55 am,3.2,8,4,NRE,Bojan,Petrovic
201608,89844,DEO,3,12:05 pm - 12:55 pm,3.36,11,4,NRE,Chaitanya,Deo
201608,80578,A,3,1:35 pm - 2:55 pm,3.5,6,6,NRE,Farzad,Rahnema
201608,91842,B,3,9:35 am - 10:55 am,3.6,10,6,NRE,C,Wang
201608,87769,A,3,11:05 am - 11:55 am,3.36,40,4,CX,Richard,Fujimoto
201608,87771,A,3,12:05 pm - 1:25 pm,3.47,20,4,CX,Bistra,Dilkina
201608,88189,A,3,4:35 pm - 5:55 pm,3.69,32,4,CX,Duenhorng,Chau
201608,87770,A,3,1:35 pm - 2:55 pm,2.76,23,4,CX,Haesun,Park
201608,84720,C,4,10:05 am - 10:55 am,3.77,27,1,KOR,Lee,Oh
201608,85465,D,4,11:05 am - 11:55 am,3.89,25,1,KOR,Lee,Oh
201608,91965,G,4,2:05 pm - 2:55 pm,3.88,26,1,KOR,Lee,Oh
201608,84385,B,3,9:35 am - 10:55 am,3.94,17,2,KOR,Jong,Lee
201608,83264,E,3,12:05 pm - 1:25 pm,3.95,20,2,KOR,Jong,Lee
201608,84721,F,3,1:05 pm - 1:55 pm,3.96,26,3,KOR,Lee,Oh
201608,85956,H,3,3:05 pm - 4:25 pm,3.96,27,4,KOR,Jong,Lee
201608,91853,A,2,9:35 am - 10:55 am,3.56,16,1,ECE,Douglas,Williams
201608,86629,A,3,10:05 am - 10:55 am,3.71,50,2,ECE,Arijit,Raychowdhury
201608,89471,B,3,11:05 am - 11:55 am,3.58,46,2,ECE,Arijit,Raychowdhury
201608,86630,C,3,2:05 pm - 2:55 pm,2.8,43,2,ECE,Sung,Lim
201608,86631,IE1,3,8:05 am - 9:25 am,3.33,46,2,ECE,Hesam,Moradinejad
201608,89447,IE2,3,9:35 am - 10:55 am,3.22,46,2,ECE,Deepa,Phanish
201608,86632,IE3,3,3:05 pm - 4:25 pm,3.41,40,2,ECE,Yarui,Peng
201608,86633,A,3,11:05 am - 11:55 am,3.27,99,2,ECE,Elliot,Moore
201608,86634,B,3,12:05 pm - 12:55 pm,3.25,113,2,ECE,Aaron,Lanterman
201608,80709,A,2,3:05 pm - 3:55 pm,3.2,146,2,ECE,Thomas,Collins
201608,87479,B,2,6:05 pm - 6:55 pm,3.09,36,2,ECE,Thomas,Collins
201608,84781,CSA,2,3:05 pm - 3:55 pm,3.26,42,2,ECE,Thomas,Collins
201608,87480,CSB,2,6:05 pm - 6:55 pm,3.13,10,2,ECE,Thomas,Collins
201608,86654,A,4,11:05 am - 11:55 am,3.08,75,2,ECE,Linda,Wills
201608,87330,B,4,12:05 pm - 12:55 pm,3.06,72,2,ECE,David,Schimmel
201608,89126,A,4,3:05 pm - 4:25 pm,2.97,71,2,ECE,Jeffrey,Davis
201608,86655,B,4,12:05 pm - 1:25 pm,3.88,73,2,ECE,Brian,Swenson
201608,80700,A,3,11:05 am - 11:55 am,2.62,45,2,ECE,Paul,Yoder
201608,81489,B,3,12:05 pm - 12:55 pm,3.45,44,2,ECE,Geoffrey,Li
201608,86887,C,3,12:05 pm - 1:25 pm,3.18,33,2,ECE,James,Kenney
201608,80707,D,3,3:05 pm - 4:25 pm,3.21,38,2,ECE,Ying,Zhang
201608,88521,A,1,4:05 pm - 4:55 pm,4,48,2,ECE,Joyelle,Harris
201608,84855,VP3,1,3:05 pm - 4:25 pm,3,5,2,ECE,Edward,Coyle
201608,84863,VP4,1,1:05 pm - 2:55 pm,2,2,2,ECE,James,McClellan
201608,85641,VP8,1,10:05 am - 11:25 am,3.29,8,2,ECE,John,Bartholdi
201608,86019,VPB,1,9:35 am - 10:55 am,4,6,2,ECE,Eric,Feron
201608,86753,VPD,1,3:05 pm - 4:25 pm,3.5,8,2,ECE,Ai-Ping,Hu
201608,86758,VPE,1,1:35 pm - 2:55 pm,4,6,2,ECE,Michael,West
201608,87497,VPG,1,5:05 pm - 6:25 pm,4,4,2,ECE,Fumin,Zhang
201608,87503,VPH,1,11:05 am - 12:25 pm,4,1,2,ECE,Robert,Kadel
201608,87508,VPJ,1,3:05 pm - 4:25 pm,4,3,2,ECE,Todd,Sulchek
201608,87513,VPK,1,1:35 pm - 2:25 pm,4,3,2,ECE,Peter,Ludovice
201608,87845,VPL,1,4:05 pm - 5:25 pm,4,1,2,ECE,Chloe,Arson
201608,88430,VPM,1,5:05 pm - 6:25 pm,4,4,2,ECE,Vincent,Mooney
201608,88435,VPN,1,2:05 pm - 2:55 pm,4,4,2,ECE,Randal,Abler
201608,88440,VPO,1,9:35 am - 10:55 am,3.67,3,2,ECE,Morris,Cohen
201608,88449,VPP,1,3:05 pm - 4:25 pm,4,3,2,ECE,Patricio,Vela
201608,88454,VPQ,1,2:05 pm - 3:25 pm,3.63,9,2,ECE,Gil,Weinberg
201608,88490,VPT,1,1:35 pm - 2:55 pm,4,1,2,ECE,Mark,Braunstein
201608,88651,VPU,1,11:05 am - 11:55 am,4,2,2,ECE,David,Taylor
201608,89902,VPV,1,12:05 pm - 1:25 pm,4,4,2,ECE,Blair,MacIntyre
201608,89914,VPX,1,1:05 pm - 2:25 pm,4,1,2,ECE,Bonnie,Ferri
201608,89919,VPY,1,11:05 am - 12:25 pm,3.67,3,2,ECE,Michelle,LaPlaca
201608,89924,VPZ,1,4:05 pm - 5:25 pm,3.5,2,2,ECE,Lee,Lerner
201608,89936,VV1,1,4:35 pm - 5:55 pm,4,1,2,ECE,Maysam,Ghovanloo
201608,89943,VV2,1,9:35 am - 10:55 am,4,3,2,ECE,Elliot,Moore
201608,89948,VV3,1,10:35 am - 11:55 am,4,2,2,ECE,Robert,Lee
201608,89953,VV4,1,3:35 pm - 4:55 pm,4,2,2,ECE,Jennifer,Leavey
201608,90163,VV5,1,12:05 pm - 1:25 pm,4,7,2,ECE,Joyelle,Harris
201608,91559,VV6,1,3:05 pm - 4:25 pm,4,3,2,ECE,Wendy,Newstetter
201608,91566,VV7,1,9:35 am - 10:55 am,3.83,6,2,ECE,Matthew,Realff
201608,91572,VV8,1,10:05 am - 11:25 am,4,6,2,ECE,Kelly,Griendling
201608,91592,VV9,1,1:35 pm - 2:55 pm,4,3,2,ECE,Margaret,Kosal
201608,91597,VVA,1,2:35 pm - 3:55 pm,3,1,2,ECE,Michael,Hoffmann
201608,91603,VVB,1,2:05 pm - 2:55 pm,4,4,2,ECE,Panagiotis,Tsiotras
201608,91608,VVC,1,9:35 am - 10:55 am,3.5,3,2,ECE,Yi-Chang,Tsai
201608,91615,VVD,1,11:05 am - 12:25 pm,3.75,4,2,ECE,Edward,Coyle
201608,91800,VVE,1,12:35 pm - 1:55 pm,4,1,2,ECE,Jennifer,Leavey
201608,91895,VVF,1,9:35 am - 10:55 am,4,2,2,ECE,Christine,Ries
201608,87098,A,1,9:05 am - 9:55 am,1,48,3,ECE,Christina,Bourgeois
201608,89131,A,3,9:05 am - 9:55 am,2.82,40,3,ECE,Douglas,Blough
201608,87411,B,3,10:05 am - 10:55 am,2.74,40,3,ECE,Douglas,Blough
201608,80704,A,3,1:05 pm - 1:55 pm,3.2,47,3,ECE,Benjamin,Klein
201608,80708,B,3,8:05 am - 9:25 am,3.38,40,3,ECE,David,Citrin
201608,85268,C,3,4:35 pm - 5:55 pm,3.11,39,3,ECE,Benjamin,Yang
201608,86657,A,3,8:05 am - 9:25 am,3.29,71,3,ECE,Vincent,Mooney
201608,86742,A,4,9:35 am - 10:55 am,2.87,40,3,ECE,Shyh-Chiang,Shen
201608,86743,B,4,11:05 am - 12:25 pm,2.92,41,3,ECE,Ali,Sarioglu
201608,88193,C,4,12:35 pm - 1:55 pm,2.41,34,3,ECE,Paul,Yoder
201608,86658,A,2,2:05 pm - 2:55 pm,3.21,66,3,ECE,Thomas,Brewer
201608,86659,B,2,6:05 pm - 6:55 pm,3.48,44,3,ECE,Thomas,Brewer
201608,86673,A,3,3:05 pm - 4:25 pm,3.04,75,3,ECE,Vijay,Madisetti
201608,86674,A,3,4:35 pm - 5:55 pm,2.6,46,3,ECE,Maryam,Saeedifard
201608,91277,B,3,3:05 pm - 4:25 pm,2.87,50,3,ECE,Deepak,Divan
201608,86700,A,3,2:05 pm - 2:55 pm,3.15,43,3,ECE,Chrisopher,Rozell
201608,87420,A,3,12:05 pm - 12:55 pm,3.17,24,3,ECE,Yorai,Wardi
201608,86701,B,3,3:05 pm - 4:25 pm,3.19,40,3,ECE,Aaron,Lanterman
201608,91631,C,3,9:35 am - 10:55 am,3.19,36,3,ECE,Timothy,Brothers
201608,86686,D,3,12:05 pm - 1:25 pm,3.9,40,3,ECE,Francesco,Fedele
201608,88586,A,3,3:05 pm - 4:25 pm,3.02,44,3,ECE,Thomas,Habetler
201608,87449,A,3,9:05 am - 9:55 am,3.65,39,3,ECE,Jennifer,Hasler
201608,87418,A,3,1:35 pm - 2:55 pm,3.38,18,3,ECE,John,Cressler
201608,87419,A,3,1:05 pm - 1:55 pm,3.05,86,3,ECE,Richard,Causey
201608,87417,A,3,1:35 pm - 2:55 pm,3.21,74,3,ECE,George,Riley
201608,80718,A,2,8:05 am - 8:55 am,3.13,46,3,ECE,Riya,Saluja
201608,83088,B,2,2:05 pm - 2:55 pm,3.49,50,3,ECE,Bige,Unluturk
201608,80716,C,2,5:05 pm - 5:55 pm,3.3,44,3,ECE,Taimour,Wehbe
201608,80719,D,2,6:05 pm - 6:55 pm,3.13,37,3,ECE,Joyelle,Harris
201608,81806,E,2,8:35 am - 9:25 am,3.34,49,3,ECE,Rui,Zhang
201608,80736,F,2,4:35 pm - 5:25 pm,3.59,45,3,ECE,Joyelle,Harris
201608,80729,G,2,11:05 am - 11:55 am,3.2,46,3,ECE,Justin,Smith
201608,80739,H,2,6:05 pm - 6:55 pm,3.41,34,3,ECE,Aditya,Joshi
201608,86939,J,2,4:05 pm - 4:55 pm,3.38,49,3,ECE,Taimour,Wehbe
201608,89229,K,2,9:05 am - 9:55 am,3.29,45,3,ECE,Munzir,Zafar
201608,89230,L,2,12:05 pm - 12:55 pm,3.3,58,3,ECE,Justin,Smith
201608,84874,VP3,1,3:05 pm - 4:25 pm,3.67,4,3,ECE,Edward,Coyle
201608,84875,VP4,1,1:05 pm - 2:55 pm,3,3,3,ECE,James,McClellan
201608,85642,VP8,1,10:05 am - 11:25 am,3,6,3,ECE,John,Bartholdi
201608,86020,VPB,1,9:35 am - 10:55 am,4,4,3,ECE,Eric,Feron
201608,86754,VPD,1,3:05 pm - 4:25 pm,4,1,3,ECE,Ai-Ping,Hu
201608,86759,VPE,1,1:35 pm - 2:55 pm,4,2,3,ECE,Michael,West
201608,87498,VPG,1,5:05 pm - 6:25 pm,4,1,3,ECE,Fumin,Zhang
201608,87504,VPH,1,11:05 am - 12:25 pm,4,3,3,ECE,Robert,Kadel
201608,87514,VPK,1,1:35 pm - 2:25 pm,3,2,3,ECE,Peter,Ludovice
201608,87844,VPL,1,4:05 pm - 5:25 pm,4,3,3,ECE,Chloe,Arson
201608,88441,VPO,1,9:35 am - 10:55 am,4,3,3,ECE,Morris,Cohen
201608,88450,VPP,1,3:05 pm - 4:25 pm,3.8,6,3,ECE,Patricio,Vela
201608,88491,VPT,1,1:35 pm - 2:55 pm,4,1,3,ECE,Mark,Braunstein
201608,88653,VPU,1,11:05 am - 11:55 am,3.8,5,3,ECE,David,Taylor
201608,89903,VPV,1,12:05 pm - 1:25 pm,4,2,3,ECE,Blair,MacIntyre
201608,89915,VPX,1,1:05 pm - 2:25 pm,4,1,3,ECE,Bonnie,Ferri
201608,89920,VPY,1,11:05 am - 12:25 pm,3,1,3,ECE,Michelle,LaPlaca
201608,89925,VPZ,1,4:05 pm - 5:25 pm,4,2,3,ECE,Lee,Lerner
201608,89937,VV1,1,4:35 pm - 5:55 pm,4,1,3,ECE,Maysam,Ghovanloo
201608,89944,VV2,1,9:35 am - 10:55 am,4,3,3,ECE,Elliot,Moore
201608,89949,VV3,1,10:35 am - 11:55 am,3,1,3,ECE,Robert,Lee
201608,89954,VV4,1,3:35 pm - 4:55 pm,4,1,3,ECE,Jennifer,Leavey
201608,90164,VV5,1,12:05 pm - 1:25 pm,4,3,3,ECE,Joyelle,Harris
201608,91560,VV6,1,3:05 pm - 4:25 pm,4,1,3,ECE,Wendy,Newstetter
201608,91567,VV7,1,9:35 am - 10:55 am,3.83,6,3,ECE,Matthew,Realff
201608,91573,VV8,1,10:05 am - 11:25 am,1,1,3,ECE,Kelly,Griendling
201608,91593,VV9,1,1:35 pm - 2:55 pm,4,4,3,ECE,Margaret,Kosal
201608,91598,VVA,1,2:35 pm - 3:55 pm,4,1,3,ECE,Michael,Hoffmann
201608,91604,VVB,1,2:05 pm - 2:55 pm,4,3,3,ECE,Panagiotis,Tsiotras
201608,91616,VVD,1,11:05 am - 12:25 pm,4,4,3,ECE,Edward,Coyle
201608,91896,VVF,1,9:35 am - 10:55 am,3.75,4,3,ECE,Christine,Ries
201608,84884,VP3,2,3:05 pm - 4:25 pm,3.5,6,3,ECE,Edward,Coyle
201608,84885,VP4,2,1:05 pm - 2:55 pm,3.5,4,3,ECE,James,McClellan
201608,86021,VPB,2,9:35 am - 10:55 am,4,4,3,ECE,Eric,Feron
201608,86755,VPD,2,3:05 pm - 4:25 pm,4,1,3,ECE,Ai-Ping,Hu
201608,86760,VPE,2,1:35 pm - 2:55 pm,4,1,3,ECE,Michael,West
201608,87500,VPG,2,5:05 pm - 6:25 pm,4,3,3,ECE,Fumin,Zhang
201608,87505,VPH,2,11:05 am - 12:25 pm,4,6,3,ECE,Robert,Kadel
201608,87510,VPJ,2,3:05 pm - 4:25 pm,4,3,3,ECE,Todd,Sulchek
201608,87515,VPK,2,1:35 pm - 2:25 pm,3.67,3,3,ECE,Peter,Ludovice
201608,88432,VPM,2,5:05 pm - 6:25 pm,4,1,3,ECE,Vincent,Mooney
201608,88437,VPN,2,2:05 pm - 2:55 pm,3,5,3,ECE,Randal,Abler
201608,88442,VPO,2,9:35 am - 10:55 am,3.67,3,3,ECE,Morris,Cohen
201608,88451,VPP,2,3:05 pm - 4:25 pm,3.8,6,3,ECE,Patricio,Vela
201608,88457,VPQ,2,2:05 pm - 3:25 pm,3.75,4,3,ECE,Gil,Weinberg
201608,88492,VPT,2,1:35 pm - 2:55 pm,4,2,3,ECE,Mark,Braunstein
201608,88654,VPU,2,11:05 am - 11:55 am,3.67,13,3,ECE,David,Taylor
201608,89904,VPV,2,12:05 pm - 1:25 pm,4,7,3,ECE,Blair,MacIntyre
201608,89916,VPX,2,1:05 pm - 2:25 pm,4,1,3,ECE,Bonnie,Ferri
201608,89921,VPY,2,11:05 am - 12:25 pm,3.5,2,3,ECE,Michelle,LaPlaca
201608,89926,VPZ,2,4:05 pm - 5:25 pm,3.33,6,3,ECE,Lee,Lerner
201608,89938,VV1,2,4:35 pm - 5:55 pm,4,4,3,ECE,Maysam,Ghovanloo
201608,89945,VV2,2,9:35 am - 10:55 am,4,1,3,ECE,Elliot,Moore
201608,89950,VV3,2,10:35 am - 11:55 am,4,3,3,ECE,Robert,Lee
201608,89955,VV4,2,3:35 pm - 4:55 pm,3.83,6,3,ECE,Jennifer,Leavey
201608,90165,VV5,2,12:05 pm - 1:25 pm,4,5,3,ECE,Joyelle,Harris
201608,91561,VV6,2,3:05 pm - 4:25 pm,4,2,3,ECE,Wendy,Newstetter
201608,91568,VV7,2,9:35 am - 10:55 am,3.83,13,3,ECE,Matthew,Realff
201608,91574,VV8,2,10:05 am - 11:25 am,4,2,3,ECE,Kelly,Griendling
201608,91594,VV9,2,1:35 pm - 2:55 pm,4,2,3,ECE,Margaret,Kosal
201608,91599,VVA,2,2:35 pm - 3:55 pm,3,2,3,ECE,Michael,Hoffmann
201608,91605,VVB,2,2:05 pm - 2:55 pm,4,2,3,ECE,Panagiotis,Tsiotras
201608,91610,VVC,2,9:35 am - 10:55 am,3.67,3,3,ECE,Yi-Chang,Tsai
201608,91617,VVD,2,11:05 am - 12:25 pm,3.75,4,3,ECE,Edward,Coyle
201608,91803,VVE,2,12:35 pm - 1:55 pm,4,1,3,ECE,Jennifer,Leavey
201608,91897,VVF,2,9:35 am - 10:55 am,4,2,3,ECE,Christine,Ries
201608,87331,A05,2,2:05 pm - 2:55 pm,3.32,106,4,ECE,Joseph,Hughes
201608,87598,A06,2,2:05 pm - 2:55 pm,3.45,30,4,ECE,Joseph,Hughes
201608,90962,B05,2,3:05 pm - 3:55 pm,3.39,71,4,ECE,Joseph,Hughes
201608,91252,B06,2,3:05 pm - 3:55 pm,3.08,13,4,ECE,Joseph,Hughes
201608,88308,A,3,2:05 pm - 2:55 pm,3.8,148,4,ECE,Albert,Frazier
201608,88309,IP,3,2:05 pm - 2:55 pm,4,2,4,ECE,Albert,Frazier
201608,87447,A,2,4:05 pm - 4:55 pm,3.33,33,4,ECE,Thomas,Brewer
201608,86769,A,3,12:05 pm - 1:25 pm,3.09,16,4,ECE,Milos,Prvulovic
201608,89745,B,3,3:05 pm - 4:25 pm,3.22,11,4,ECE,Tushar,Krishna
201608,89473,A,3,8:35 am - 9:25 am,3.95,66,4,ECE,George,Riley
201608,87463,A,4,4:35 pm - 5:55 pm,3.75,12,4,ECE,Saibal,Mukhopadhyay
201608,88254,A,4,10:05 am - 10:55 am,3.53,60,4,ECE,James,Hamblen
201608,89444,B,4,12:05 pm - 12:55 pm,3.49,67,4,ECE,James,Hamblen
201608,89472,A,4,1:35 pm - 2:55 pm,3.36,31,4,ECE,Marilyn,Wolf
201608,80705,A,3,12:05 pm - 12:55 pm,3.3,68,4,ECE,David,Anderson
201608,80713,A,3,12:05 pm - 1:25 pm,3,23,4,ECE,Lukas,Graber
201608,89797,A,3,9:35 am - 10:55 am,3.35,28,4,ECE,Emmanouil,Tentzeris
201608,89439,A,3,1:35 pm - 2:55 pm,3.33,27,4,ECE,Gregory,Durgin
201608,89450,A,3,3:05 pm - 4:25 pm,3.41,36,4,ECE,Saibal,Mukhopadhyay
201608,80714,A,3,1:35 pm - 2:55 pm,3.11,20,4,ECE,Maysam,Ghovanloo
201608,86234,A,3,1:05 pm - 1:55 pm,3.04,46,4,ECE,Robert,Robinson
201608,89807,A,3,11:05 am - 11:55 am,3.1,20,4,ECE,Albert,Frazier
201608,89795,A,3,12:05 pm - 12:55 pm,3.18,30,4,ECE,Benjamin,Klein
201608,89813,A,4,11:05 am - 11:55 am,3.29,17,4,ECE,Stephen,Ralph
201608,86683,A,4,9:35 am - 10:55 am,3.35,47,4,ECE,David,Taylor
201608,91328,A,4,12:05 pm - 1:25 pm,3.67,48,4,ECE,Patricio,Vela
201608,85470,A,3,12:05 pm - 1:25 pm,2.93,33,4,ECE,Gordon,Stuber
201608,91471,A,4,3:05 pm - 4:25 pm,3.75,84,4,ECE,Chuanyi,Ji
201608,83890,A,3,9:35 am - 10:55 am,3.63,8,4,ECE,Rao,Tummala
201608,91503,A,3,2:05 pm - 2:55 pm,3.5,6,4,ECE,Donggang,Yao
201608,83908,A,3,3:05 pm - 4:25 pm,3,28,4,ECE,Omer,Inan
201608,87416,A,3,10:05 am - 10:55 am,3.79,60,4,ECE,William,Hunt
201608,84888,VP3,1,3:05 pm - 4:25 pm,1,1,4,ECE,Edward,Coyle
201608,86756,VPD,1,3:05 pm - 4:25 pm,4,1,4,ECE,Ai-Ping,Hu
201608,87516,VPK,1,1:35 pm - 2:25 pm,4,2,4,ECE,Peter,Ludovice
201608,88438,VPN,1,2:05 pm - 2:55 pm,1,1,4,ECE,Randal,Abler
201608,88452,VPP,1,3:05 pm - 4:25 pm,4,1,4,ECE,Patricio,Vela
201608,88458,VPQ,1,2:05 pm - 3:25 pm,4,1,4,ECE,Gil,Weinberg
201608,88655,VPU,1,11:05 am - 11:55 am,2.5,2,4,ECE,David,Taylor
201608,89905,VPV,1,12:05 pm - 1:25 pm,4,1,4,ECE,Blair,MacIntyre
201608,89917,VPX,1,1:05 pm - 2:25 pm,4,1,4,ECE,Bonnie,Ferri
201608,89922,VPY,1,11:05 am - 12:25 pm,4,2,4,ECE,Michelle,LaPlaca
201608,89946,VV2,1,9:35 am - 10:55 am,4,2,4,ECE,Elliot,Moore
201608,89956,VV4,1,3:35 pm - 4:55 pm,4,1,4,ECE,Jennifer,Leavey
201608,90166,VV5,1,12:05 pm - 1:25 pm,4,3,4,ECE,Joyelle,Harris
201608,91562,VV6,1,3:05 pm - 4:25 pm,1,1,4,ECE,Wendy,Newstetter
201608,91570,VV7,1,9:35 am - 10:55 am,4,3,4,ECE,Matthew,Realff
201608,91595,VV9,1,1:35 pm - 2:55 pm,4,2,4,ECE,Margaret,Kosal
201608,91606,VVB,1,2:05 pm - 2:55 pm,4,1,4,ECE,Panagiotis,Tsiotras
201608,91611,VVC,1,9:35 am - 10:55 am,4,1,4,ECE,Yi-Chang,Tsai
201608,91618,VVD,1,11:05 am - 12:25 pm,4,1,4,ECE,Edward,Coyle
201608,91898,VVF,1,9:35 am - 10:55 am,3.5,2,4,ECE,Christine,Ries
201608,84891,VP3,2,3:05 pm - 4:25 pm,3.67,6,4,ECE,Edward,Coyle
201608,84892,VP4,2,1:05 pm - 2:55 pm,2,1,4,ECE,James,McClellan
201608,85645,VP8,2,10:05 am - 11:25 am,4,1,4,ECE,John,Bartholdi
201608,86023,VPB,2,9:35 am - 10:55 am,4,2,4,ECE,Eric,Feron
201608,86762,VPE,2,1:35 pm - 2:55 pm,4,3,4,ECE,Michael,West
201608,87502,VPG,2,5:05 pm - 6:25 pm,4,3,4,ECE,Fumin,Zhang
201608,87507,VPH,2,11:05 am - 12:25 pm,3.73,11,4,ECE,Robert,Kadel
201608,87517,VPK,2,1:35 pm - 2:25 pm,3.75,5,4,ECE,Peter,Ludovice
201608,87841,VPL,2,4:05 pm - 5:25 pm,4,1,4,ECE,Chloe,Arson
201608,88434,VPM,2,5:05 pm - 6:25 pm,3.67,3,4,ECE,Vincent,Mooney
201608,88439,VPN,2,2:05 pm - 2:55 pm,3.67,3,4,ECE,Randal,Abler
201608,88444,VPO,2,9:35 am - 10:55 am,3.75,4,4,ECE,Morris,Cohen
201608,88459,VPQ,2,2:05 pm - 3:25 pm,3.75,4,4,ECE,Gil,Weinberg
201608,88494,VPT,2,1:35 pm - 2:55 pm,3.29,7,4,ECE,Mark,Braunstein
201608,88656,VPU,2,11:05 am - 11:55 am,3.65,17,4,ECE,David,Taylor
201608,89906,VPV,2,12:05 pm - 1:25 pm,4,3,4,ECE,Blair,MacIntyre
201608,89918,VPX,2,1:05 pm - 2:25 pm,4,7,4,ECE,Bonnie,Ferri
201608,89923,VPY,2,11:05 am - 12:25 pm,3.86,7,4,ECE,Michelle,LaPlaca
201608,89928,VPZ,2,4:05 pm - 5:25 pm,3.75,4,4,ECE,Lee,Lerner
201608,89940,VV1,2,4:35 pm - 5:55 pm,4,3,4,ECE,Maysam,Ghovanloo
201608,89947,VV2,2,9:35 am - 10:55 am,3.67,3,4,ECE,Elliot,Moore
201608,89952,VV3,2,10:35 am - 11:55 am,3.67,3,4,ECE,Robert,Lee
201608,89957,VV4,2,3:35 pm - 4:55 pm,4,4,4,ECE,Jennifer,Leavey
201608,90167,VV5,2,12:05 pm - 1:25 pm,4,9,4,ECE,Joyelle,Harris
201608,91563,VV6,2,3:05 pm - 4:25 pm,4,2,4,ECE,Wendy,Newstetter
201608,91569,VV7,2,9:35 am - 10:55 am,4,8,4,ECE,Matthew,Realff
201608,91576,VV8,2,10:05 am - 11:25 am,4,1,4,ECE,Kelly,Griendling
201608,91612,VVC,2,9:35 am - 10:55 am,4,1,4,ECE,Yi-Chang,Tsai
201608,91620,VVD,2,11:01 am - 12:25 pm,3.75,4,4,ECE,Edward,Coyle
201608,91805,VVE,2,12:35 pm - 1:55 pm,4,1,4,ECE,Jennifer,Leavey
201608,91899,VVF,2,9:35 am - 10:55 am,4,4,4,ECE,Christine,Ries
201608,89553,A,4,12:05 pm - 1:25 pm,3.44,34,4,ECE,Raheem,Beyah
201608,86770,A,3,12:05 pm - 1:25 pm,3.66,32,6,ECE,Milos,Prvulovic
201608,89746,B,3,3:05 pm - 4:25 pm,3.85,41,6,ECE,Tushar,Krishna
201608,89441,A,3,8:35 am - 9:25 am,3.95,125,6,ECE,George,Riley
201608,87415,A,3,4:35 pm - 5:55 pm,3.58,64,6,ECE,Saibal,Mukhopadhyay
201608,91327,A,3,1:05 pm - 1:55 pm,3.72,54,6,ECE,Sung,Lim
201608,80723,A,3,12:05 pm - 1:25 pm,3.49,39,6,ECE,Abhijit,Chatterjee
201608,86243,A,3,3:05 pm - 3:55 pm,4,4,6,ECE,Peter,Hesketh
201608,86244,B,3,3:05 pm - 3:55 pm,3.75,4,6,ECE,Peter,Hesketh
201608,86245,C,3,3:05 pm - 3:55 pm,3.33,3,6,ECE,Peter,Hesketh
201608,80703,A,3,3:05 pm - 4:25 pm,3.32,80,6,ECE,Justin,Romberg
201608,81492,A,3,4:35 pm - 5:55 pm,3.52,68,6,ECE,Ghassan,Al-Regib
201608,91311,A,3,2:05 pm - 2:55 pm,3.48,57,6,ECE,David,Anderson
201608,91310,A,3,11:05 am - 11:55 am,3.1,10,6,ECE,Christopher,Barnes
201608,80725,A,3,3:05 pm - 4:25 pm,3.85,27,6,ECE,A,Meliopoulos
201608,88245,A,3,1:35 pm - 2:55 pm,3.33,33,6,ECE,Maryam,Saeedifard
201608,80726,A,3,10:05 am - 10:55 am,3.66,35,6,ECE,Andrew,Peterson
201608,91300,A,3,12:05 pm - 12:55 pm,3.47,17,6,ECE,Madhavan,Swaminathan
201608,86702,A,3,12:05 pm - 1:25 pm,3.41,44,6,ECE,Hua,Wang
201608,92501,A,3,3:00 pm - 4:15 pm,3.41,44,6,ECE,Hua,Wang
201608,85999,A,3,1:35 pm - 2:55 pm,3.75,21,6,ECE,Farrokh,Ayazi
201608,80722,A,3,1:05 pm - 1:55 pm,3.78,39,6,ECE,Shyh-Chiang,Shen
