index,term,course_num,section,gpa,enrollment
670,201508,CHEM 3700,A,3.38,25
671,201508,CHEM 4311,A,3.57,11
672,201508,CHEM 4341,A,3.28,25
673,201508,CHEM 4511,A,2.91,110
674,201508,CHEM 4512,A,3.31,53
675,201508,CHEM 4521,A,2.61,33
676,201508,CHEM 4581,A,3.69,16
677,201508,CHEM 4582,A,3.89,28
678,201508,CHEM 4601,A,4.00,15
679,201508,CHEM 4699,ELS,4.00,1
680,201508,CHEM 4699,FRA,4.00,5
681,201508,CHEM 4699,HUD,4.00,1
682,201508,CHEM 4699,JSA,4.00,1
683,201508,CHEM 4699,KEL,4.00,2
684,201508,CHEM 4699,MAR,3.33,6
685,201508,CHEM 4699,MGF,4.00,2
686,201508,CHEM 4699,NHU,4.00,1
687,201508,CHEM 4699,OYE,4.00,3
688,201508,CHEM 4699,RED,4.00,2
689,201508,CHEM 4699,SOP,4.00,1
690,201508,CHEM 4699,SPR,4.00,2
691,201508,CHEM 4699,STO,4.00,1
692,201508,CHEM 4699,WLK,4.00,1
693,201508,CHEM 4699,ZHA,4.00,1
694,201508,CHEM 4775,A,3.00,1
695,201508,CHEM 4803,A,2,2
696,201508,CHEM 4803,C,3.00,1
697,201508,CHEM 4803,F,4.00,1
698,201508,CHEM 4803,J,3.00,2
699,201508,CHEM 4803,S,3.67,3
700,201508,CHEM 4803,W,4.00,3
701,201508,CHEM 6170,A,3.57,8
702,201508,CHEM 6172,A,3.67,12
703,201508,CHEM 6281,A,3.63,21
704,201508,CHEM 6282,A,3.64,12
705,201508,CHEM 6371,A,3.78,10
706,201508,CHEM 6491,A,3.27,11
707,201508,CHEM 6501,A,3.33,9
708,201508,CHEM 6502,A,4.00,2
709,201508,CHEM 6572,A,4.00,9
710,201508,CHEM 6573,A,3.80,10
711,201508,CHEM 6752,A,3.00,3
712,201508,CHEM 6755,A,3.50,6
713,201508,CHEM 7001,A,3.75,4
714,201508,CHEM 8833,A,3.00,6
715,201508,CHEM 8843,A,1.00,3
716,201508,CHEM 8903,A,3.77,13
717,201508,CHEM 8903,B,3.32,19
718,201508,CHEM 8903,NFA,4.00,4
719,201508,CHIN 1001,C,3.73,21
720,201508,CHIN 1001,D,3.69,16
721,201508,CHIN 1001,F,3.94,20
722,201508,CHIN 1001,G,3.69,19
723,201508,CHIN 1001,UA,3.60,5
724,201508,CHIN 1002,D,3.78,9
725,201508,CHIN 1002,F,3.90,10
726,201508,CHIN 1002,G,3.71,15
727,201508,CHIN 1002,UA,3.57,8
728,201508,CHIN 1012,G,3.33,7
729,201508,CHIN 2001,C,4.00,9
730,201508,CHIN 2001,E,3.84,21
731,201508,CHIN 2002,D,3.83,15
732,201508,CHIN 3003,F,4.00,17
733,201508,CHIN 3021,C,3.60,11
734,201508,CHIN 4003,F,3.88,8
735,201508,CHIN 4023,E,3.75,8
736,201508,CHIN 4500,A,4.00,1
737,201508,CHIN 4699,A,4.00,1
738,201508,CP 4020,C,3.60,49
739,201508,CP 4190,C,2.88,9
740,201508,CP 4310,C,3.15,43
741,201508,CP 4510,C,3.59,35
742,201508,CP 4610,C,3.47,17
743,201508,CP 6005,C,4.00,13
744,201508,CP 6012,BS,3.35,26
745,201508,CP 6012,S,3.46,26
746,201508,CP 6025,C,3.31,54
747,201508,CP 6052,AK,3.78,9
748,201508,CP 6052,MD,4.00,20
749,201508,CP 6112,C,3.00,16
750,201508,CP 6190,C,3.00,11
751,201508,CP 6223,C,3.33,15
752,201508,CP 6241,C,3.85,13
753,201508,CP 6311,C,3.76,17
754,201508,CP 6321,C,3.50,16
755,201508,CP 6412,C,3.55,12
756,201508,CP 6514,C,3.70,32
757,201508,CP 6514,JL,4.00,32
758,201508,CP 6521,C,3.55,22
759,201508,CP 6570,C,3.27,12
760,201508,CP 6630,C,3.50,11
761,201508,CP 6640,C,3.75,13
762,201508,CP 6834,MD,3.68,22
763,201508,CP 6850,C,3.69,13
764,201508,CP 8400,C,3.38,8
765,201508,CP 8900,NB,4.00,1
766,201508,CP 8900,TW,4.00,1
767,201508,CP 8990,AK,3.50,2
768,201508,CP 8990,BD,4.00,1
769,201508,CP 8990,BS,2.75,4
770,201508,CP 8990,CR,4.00,1
771,201508,CP 8990,DI,4.00,4
772,201508,CP 8990,EDJ,3.50,2
773,201508,CP 8990,MD,4.00,4
774,201508,CP 8990,ME,3.00,3
775,201508,CP 8990,NB,4.00,3
776,201508,CP 8990,PY,4.00,1
777,201508,CP 8990,RD,4.00,1
778,201508,CP 8990,SG,4.00,1
779,201508,CP 8990,TW,4.00,4
780,201508,CEE 1770,A,3.63,31
781,201508,CEE 1770,B,3.56,40
782,201508,CEE 2040,A,3.33,80
783,201508,CEE 2300,A,3.39,61
784,201508,CEE 2300,B,3.33,62
785,201508,CEE 3000,C,3.33,64
786,201508,CEE 3040,A,2.84,38
787,201508,CEE 3040,B,3.32,60
788,201508,CEE 3055,A,3.64,79
789,201508,CEE 3770,A,2.53,73
790,201508,CEE 4090,A,3.40,48
791,201508,CEE 4090,B,3.50,14
792,201508,CEE 4100,A,3.06,71
793,201508,CEE 4101,A,3,38
794,201508,CEE 4110,A,3.37,42
795,201508,CEE 4120,A,3.37,41
796,201508,CEE 4210,A,3.61,55
797,201508,CEE 4300,A,3.53,60
798,201508,CEE 4330,A,3.30,36
799,201508,CEE 4340,A,3.29,26
800,201508,CEE 4510,A,3.13,24
801,201508,CEE 4520,A,2.96,28
802,201508,CEE 4550,A,3.53,35
803,201508,CEE 4610,A,3.42,40
804,201508,CEE 4699,A.,4.00,1
805,201508,CEE 4699,AS.,4.00,1
806,201508,CEE 4699,DE.,4.00,1
807,201508,CEE 4699,FRI,4.00,4
808,201508,CEE 4699,G.,4.00,3
809,201508,CEE 4699,H.,4.00,1
810,201508,CEE 4699,JAC,4.00,2
811,201508,CEE 4699,J.,4.00,3
812,201508,CEE 4699,JTS,4.00,2
813,201508,CEE 4699,K.,4.00,5
814,201508,CEE 4699,LKS,4.00,2
815,201508,CEE 4699,PA.,4.00,1
816,201508,CEE 4699,SC.,4.00,1
817,201508,CEE 4699,TR.,4.00,1
818,201508,CEE 4699,W.,4.00,1
819,201508,CEE 4699,YA.,4.00,1
820,201508,CEE 4791,A,3.00,1
821,201508,CEE 4803,A,3.67,35
822,201508,CEE 4803,B,3.78,18
823,201508,CEE 4803,E,3.47,15
824,201508,CEE 6231,A,3.04,30
825,201508,CEE 6251,A,4.00,7
826,201508,CEE 6261,A,3.12,17
827,201508,CEE 6271,A,3.27,17
828,201508,CEE 6281,A,3.83,7
829,201508,CEE 6310,A,3.36,36
830,201508,CEE 6311,A,3.59,34
831,201508,CEE 6312,A,3.51,37
832,201508,CEE 6343,A,3.27,12
833,201508,CEE 6345,A,3.50,25
834,201508,CEE 6402,DAI,3.75,16
835,201508,CEE 6421,A,4.00,16
836,201508,CEE 6443,A,3.60,21
837,201508,CEE 6460,A,4.00,13
838,201508,CEE 6461,A,4.00,13
839,201508,CEE 6510,B,3.35,42
840,201508,CEE 6521,A,3.65,41
841,201508,CEE 6528,A,3.71,23
842,201508,CEE 6544,A,3.65,35
843,201508,CEE 6551,A,3.63,49
844,201508,CEE 6602,A,4.00,22
845,201508,CEE 6621,A,3.94,17
846,201508,CEE 6623,A,3.38,9
847,201508,CEE 6625,A,3.87,15
848,201508,CEE 6651,A,3.48,21
849,201508,CEE 6754,A,4.00,12
850,201508,CEE 6790,A,3.43,15
851,201508,CEE 8811,C,1,77
852,201508,CEE 8811,D,3.97,30
853,201508,CEE 8813,A,3.46,13
854,201508,CEE 8813,C,3.69,27
855,201508,CEE 8813,D,3.75,10
856,201508,CEE 8813,F,3.63,8
857,201508,CEE 8813,G,3.88,9
858,201508,CEE 8813,H,4.00,10
859,201508,CEE 8813,I,3.94,17
860,201508,CEE 8900,CRI,4.00,1
861,201508,CEE 8900,GE.,4.00,2
862,201508,CEE 8900,G.,4.00,1
863,201508,CEE 8900,JTS,4.00,3
864,201508,CEE 8900,LKS,4.00,1
865,201508,CEE 8900,LU.,4.00,3
866,201508,CEE 8900,M.,4.00,1
867,201508,CEE 8900,PA.,4.00,1
868,201508,CEE 8900,PR.,3.00,1
869,201508,CEE 8900,W.,4.00,3
870,201508,COA 1011,AMA,3.62,22
871,201508,COA 1011,PMA,3.83,16
872,201508,COA 1060,E,3.34,93
873,201508,COA 2241,A,3.47,189
874,201508,COA 2241,ID,3.00,10
875,201508,COA 4699,NB,4.00,1
876,201508,COA 6011,RD,3.67,3
877,201508,COA 6151,RD,3.68,31
878,201508,COE 1000,A,4,91
879,201508,COE 2001,B,3.50,58
880,201508,COE 2001,C,2.67,57
881,201508,COE 2001,D,2.55,65
882,201508,COE 2001,F,3.24,57
883,201508,COE 2001,G,3.40,57
884,201508,COE 2001,H,3.16,59
885,201508,COE 2001,I,2.63,63
886,201508,COE 2001,K,2.83,68
887,201508,COE 2001,L,3.12,62
888,201508,COE 2001,M,3.30,52
889,201508,COE 2001,O,2.79,60
890,201508,COE 2001,RMZ,3.48,27
891,201508,COE 3001,A,2.70,54
892,201508,COE 3001,B,2.93,31
893,201508,COE 3001,C,2.76,45
894,201508,COE 3001,D,3.17,53
895,201508,COE 3001,F,3.20,61
896,201508,COE 3001,G,3.10,53
897,201508,COE 3001,H,2.51,54
898,201508,COE 3001,I,3.00,41
899,201508,COE 3001,J,2.91,47
900,201508,COE 3001,K,2.58,28
901,201508,COE 3001,RMZ,2.92,39
902,201508,COE 3002,HP,3.75,12
903,201508,COE 3002,TM,3.71,17
904,201508,CX 4010,A,3.70,39
905,201508,CX 4140,A,3.00,23
906,201508,CX 4242,A,3.13,40
907,201508,CX 4640,A,3.13,25
908,201508,CSE 6001,A,4.00,18
909,201508,CSE 6010,A,3.53,44
910,201508,CSE 6040,A,3.62,37
911,201508,CSE 6140,A,3.54,77
912,201508,CSE 6140,Q,3.40,11
913,201508,CSE 6220,.,2.92,130
914,201508,CSE 6242,A,3.80,120
915,201508,CSE 6242,Q,3.80,7
916,201508,CSE 6242,.,4.00,3
917,201508,CSE 6643,A,3.63,10
918,201508,CSE 6643,Q,4.00,1
919,201508,CSE 6644,A,3.38,9
920,201508,CSE 6740,A,3.46,89
921,201508,CSE 6740,Q,2.71,10
922,201508,CSE 6740,.,3.20,5
923,201508,CSE 8803,.,4.00,3
924,201508,CSE 8903,.,4.00,2
925,201508,CSE 8999,.,3.50,4
926,201508,CS 1100,COM,4,101
927,201508,CS 1100,TS,1,57
928,201508,CS 1171,A,1,30
929,201508,CS 1332,GR,1,5
930,201508,CS 2051,A,3.36,32
931,201508,CS 2261,A,3.29,29
932,201508,CS 2316,GR,4.00,5
933,201508,CS 2340,A,3.80,294
934,201508,CS 2803,WDB,3.56,20
935,201508,CS 3210,A,3.33,70
936,201508,CS 3220,A,3.61,58
937,201508,CS 3251,A,2.78,73
938,201508,CS 3251,B,2.72,66
939,201508,CS 3300,A,4.00,38
940,201508,CS 3311,JDA,3.90,50
941,201508,CS 3311,JDB,3.83,49
942,201508,CS 3311,JDC,3.98,49
943,201508,CS 3311,JDD,3.41,49
944,201508,CS 3312,JIA,4.00,36
945,201508,CS 3312,JIB,3.87,40
946,201508,CS 3312,JIC,3.95,40
947,201508,CS 3451,A,3.25,90
948,201508,CS 3510,A,3.16,143
949,201508,CS 3510,B,3.11,96
950,201508,CS 3600,A,3.46,181
951,201508,CS 3651,A,4.00,12
952,201508,CS 3743,TM,4.00,3
953,201508,CS 3750,A,3.38,65
954,201508,CS 3750,B,3.74,59
955,201508,CS 3790,A,3.60,94
956,201508,CS 4001,A,3.69,42
957,201508,CS 4001,B,3.31,45
958,201508,CS 4001,C,3.68,47
959,201508,CS 4005,A,4.00,4
960,201508,CS 4210,A,3.40,6
961,201508,CS 4220,A,3.88,9
962,201508,CS 4235,A,3.45,79
963,201508,CS 4240,A,3.24,41
964,201508,CS 4251,A,3.15,23
965,201508,CS 4261,A,3.84,51
966,201508,CS 4290,A,2.22,11
967,201508,CS 4290,B,3.33,3
968,201508,CS 4365,A,3.80,17
969,201508,CS 4392,A,3.44,13
970,201508,CS 4400,A,3.21,240
971,201508,CS 4400,B,3.36,113
972,201508,CS 4400,X,3.68,38
973,201508,CS 4455,A,3.85,34
974,201508,CS 4460,A,3.30,70
975,201508,CS 4470,A,3.23,24
976,201508,CS 4495,A,3.67,86
977,201508,CS 4510,A,3.18,83
978,201508,CS 4540,A,3.14,39
979,201508,CS 4590,A,3.63,53
980,201508,CS 4635,A,3.67,64
981,201508,CS 4650,A,3.39,28
982,201508,CS 4660,A,3.59,31
983,201508,CS 4710,A,3.70,23
984,201508,CS 4726,A,3.33,10
985,201508,CS 4741,TM,4.00,4
986,201508,CS 4803,CA,3.89,19
987,201508,CS 4803,MLT,3.71,7
988,201508,CS 4803,SC,4.00,4
989,201508,CS 4901,TA,4.00,12
990,201508,CS 4903,UTA,4.00,69
991,201508,CS 4911,A,4.00,35
992,201508,CS 4911,B,3.96,28
993,201508,CS 4912,A,4.00,12
994,201508,CS 4912,B,4.00,14
995,201508,CS 6035,A,3.86,14
996,201508,CS 6150,A,4.00,25
997,201508,CS 6210,A,3.95,64
998,201508,CS 6235,A,3.93,43
999,201508,CS 6238,A,3.50,36
1000,201508,CS 6238,QSA,3.51,35
1001,201508,CS 6250,A,3.93,74
1002,201508,CS 6260,A,3.46,39
1003,201508,CS 6260,Q,2.83,6
1004,201508,CS 6265,A,3.47,21
1005,201508,CS 6266,A,3.57,7
1006,201508,CS 6290,A,3.33,11
1007,201508,CS 6290,B,3.50,6
1008,201508,CS 6390,A,3.90,33
1009,201508,CS 6400,A,3.67,59
1010,201508,CS 6451,A,4.00,9
1011,201508,CS 6452,A,3.90,21
1012,201508,CS 6456,A,3.75,30
1013,201508,CS 6457,A,3.94,16
1014,201508,CS 6460,A,4.00,17
1015,201508,CS 6474,A,3.81,28
1016,201508,CS 6476,A,3.89,74
1017,201508,CS 6491,A,3.58,28
1018,201508,CS 6505,A,3.46,73
1019,201508,CS 6505,B,3.42,51
1020,201508,CS 6520,A,3.38,10
1021,201508,CS 6601,A,3.65,59
1022,201508,CS 6726,A,3.40,11
1023,201508,CS 6753,A,3.81,71
1024,201508,CS 6763,A,4.00,5
1025,201508,CS 7001,SCS,4.00,30
1026,201508,CS 7001,SIC,3.89,19
1027,201508,CS 7210,A,3.52,31
1028,201508,CS 7450,A,3.21,65
1029,201508,CS 7637,A,3.90,43
1030,201508,CS 7641,A,3.57,74
1031,201508,CS 7646,A,3.85,118
1032,201508,CS 7646,B,4.00,1
1033,201508,CS 7646,QCF,3.85,27
1034,201508,CS 7650,A,3.57,59
1035,201508,CS 7785,A,4.00,12
1036,201508,CS 7999,PHD,1,6
1037,201508,CS 8001,GVU,2,40
1038,201508,CS 8001,PHD,1,65
1039,201508,CS 8750,A,4.00,3
1040,201508,CS 8751,A,3.25,4
1041,201508,CS 8802,STM,4.00,7
1042,201508,CS 8803,ACS,4.00,6
1043,201508,CS 8803,ASE,3.87,39
1044,201508,CS 8803,BDS,3.90,51
1045,201508,CS 8803,CA,3.91,11
1046,201508,CS 8803,CS,4.00,8
1047,201508,CS 8803,HCI,3.52,54
1048,201508,CS 8803,HI,3.50,7
1049,201508,CS 8803,MAS,3.81,39
1050,201508,CS 8803,NS,3.80,10
1051,201508,CS 8803,SA,3.94,21
1052,201508,CS 8803,SRD,4.00,13
1053,201508,CS 8803,TD,4.00,3
1054,201508,CS 8804,MLR,3.77,13
1055,201508,COOP,6009.,1,85
1056,201508,ECON 2100,CR,3.08,162
1057,201508,ECON 2100,JW,3.11,59
1058,201508,ECON 2100,VG,3.01,189
1059,201508,ECON 2101,IP,3.50,10
1060,201508,ECON 2101,MK,3.26,188
1061,201508,ECON 2101,R,3.15,34
1062,201508,ECON 2105,JQ,3.75,75
1063,201508,ECON 2106,RF,2.97,197
1064,201508,ECON 2106,TT,3.22,74
1065,201508,ECON 3110,TB,2.85,44
1066,201508,ECON 3120,WB,3.14,39
1067,201508,ECON 3150,DL,3.42,41
1068,201508,ECON 3161,SD,2.97,31
1069,201508,ECON 3300,EJ,3.12,45
1070,201508,ECON 4060,WB,3.25,24
1071,201508,ECON 4160,PD,3.00,16
1072,201508,ECON 4311,UN,3.07,30
1073,201508,ECON 4350,IP,3.67,3
1074,201508,ECON 4350,MK,3.39,35
1075,201508,ECON 4355,CR,3.45,17
1076,201508,ECON 4415,OS,3.72,27
1077,201508,ECON 4510,VG,3.75,11
1078,201508,ECON 4610,OS,3.86,7
1079,201508,ECON 4620,WS,3.25,8
1080,201508,ECON 4699,TB,4.00,1
1081,201508,ECON 4741,OS,4.00,1
1082,201508,ECON 4813,MK,4.00,17
1083,201508,ECON 4901,UN,4.00,1
1084,201508,ECON 4910,DL,4.00,1
1085,201508,ECON 4910,EJ,2.00,1
1086,201508,ECON 4910,WB,3.50,2
1087,201508,ECON 6106,JMC,3.38,29
1088,201508,ECON 6140,EJ,3.22,24
1089,201508,ECON 6161,PD,3.25,12
1090,201508,ECON 6200,WB,3.40,10
1091,201508,ECON 6431,UN,3.50,3
1092,201508,ECON 6510,VG,3.63,9
1093,201508,ECON 6650,MK,3.40,10
1094,201508,ECON 7004,SL,3.70,10
1095,201508,ECON 7012,SD,3.00,10
1096,201508,ECON 7022,MK,3.18,11
1097,201508,ECON 7032,JMC,4.00,5
1098,201508,ECON 7111,BK,3.50,8
1099,201508,ECON 7121,TB,4.00,5
1100,201508,ECON 7130,UN,4.00,3
1101,201508,ECON 8803,MK,4.00,3
1102,201508,ECON 8803,OS,4.00,3
1103,201508,ECON 8910,HL,4.00,1
1104,201508,ECON 8910,MO,4.00,1
1105,201508,ECON 8990,JMC,4.00,1
1106,201508,ECE 2001,A,2,16
1107,201508,ECE 2020,A,2.57,51
1108,201508,ECE 2020,B,2.88,51
1109,201508,ECE 2020,D,3.72,50
1110,201508,ECE 2026,A,2.93,105
1111,201508,ECE 2026,B,2.92,97
1112,201508,ECE 2031,A,3.19,116
1113,201508,ECE 2031,B,3.19,34
1114,201508,ECE 2031,CSA,3.19,36
1115,201508,ECE 2031,CSB,3.56,9
1116,201508,ECE 2031,RMZ,3.63,8
1117,201508,ECE 2035,A,3.17,70
1118,201508,ECE 2035,B,3.21,53
1119,201508,ECE 2036,A,2.79,67
1120,201508,ECE 2036,B,2.85,74
1121,201508,ECE 2036,RMZ,3.50,12
1122,201508,ECE 2040,A,3.50,45
1123,201508,ECE 2040,B,3.00,45
1124,201508,ECE 2040,C,2.21,45
1125,201508,ECE 2040,D,3.12,27
1126,201508,ECE 2040,RMZ,3.11,9
1127,201508,ECE 2801,A,4.00,36
1128,201508,ECE 2811,VPA,4.00,5
1129,201508,ECE 2811,VPB,3.67,6
1130,201508,ECE 2811,VPE,4.00,4
1131,201508,ECE 2811,VPF,4.00,1
1132,201508,ECE 2811,VPG,4.00,4
1133,201508,ECE 2811,VPH,4.00,4
1134,201508,ECE 2811,VPJ,3.20,5
1135,201508,ECE 2811,VPK,3.50,2
1136,201508,ECE 2811,VPL,3.50,2
1137,201508,ECE 2811,VPM,4.00,5
1138,201508,ECE 2811,VPN,4.00,3
1139,201508,ECE 2811,VPO,4.00,2
1140,201508,ECE 2811,VPP,4.00,3
1141,201508,ECE 2811,VPQ,3.17,6
1142,201508,ECE 2811,VPU,3.20,12
1143,201508,ECE 2811,VPV,4.00,4
1144,201508,ECE 2811,VPW,2.75,4
1145,201508,ECE 2811,VPX,4.00,1
1146,201508,ECE 2811,VPY,3.33,6
1147,201508,ECE 2811,VPZ,4.00,2
1148,201508,ECE 2883,HP,3.96,27
1149,201508,ECE 2893,A,3.67,7
1150,201508,ECE 2893,B,2.60,5
1151,201508,ECE 2893,C,3.60,5
1152,201508,ECE 2893,D,3.80,8
1153,201508,ECE 3005,A,1,50
1154,201508,ECE 3005,B,3,68
1155,201508,ECE 3020,A,2.72,27
1156,201508,ECE 3020,B,2.78,50
1157,201508,ECE 3025,A,2.78,42
1158,201508,ECE 3025,B,3.29,45
1159,201508,ECE 3025,C,2.59,39
1160,201508,ECE 3025,RMZ,3.15,13
1161,201508,ECE 3030,A,3.24,44
1162,201508,ECE 3030,B,3.08,27
1163,201508,ECE 3040,A,2.88,42
1164,201508,ECE 3040,B,2.40,43
1165,201508,ECE 3040,C,2.85,47
1166,201508,ECE 3040,RMZ,3.00,13
1167,201508,ECE 3043,A,2.99,74
1168,201508,ECE 3043,B,3.07,45
1169,201508,ECE 3043,RMZ,3.67,12
1170,201508,ECE 3056,A,3.06,73
1171,201508,ECE 3072,A,2.98,128
1172,201508,ECE 3077,A,3.22,51
1173,201508,ECE 3084,A,3.03,42
1174,201508,ECE 3084,B,3.26,40
1175,201508,ECE 3084,C,3.06,41
1176,201508,ECE 3084,RMZ,3.92,13
1177,201508,ECE 3300,A,3.14,32
1178,201508,ECE 3400,A,2.97,39
1179,201508,ECE 3450,A,3.37,36
1180,201508,ECE 3550,A,2.92,75
1181,201508,ECE 3600,A,3.06,67
1182,201508,ECE 3600,B,3.10,42
1183,201508,ECE 3710,A,3.28,42
1184,201508,ECE 3710,B,2.98,43
1185,201508,ECE 3710,C,3.29,42
1186,201508,ECE 3710,D,3.22,39
1187,201508,ECE 3710,E,2.94,36
1188,201508,ECE 3710,F,3.20,40
1189,201508,ECE 3710,G,2.86,45
1190,201508,ECE 3710,H,2.61,36
1191,201508,ECE 3710,J,3.02,43
1192,201508,ECE 3710,K,2.82,44
1193,201508,ECE 3710,L,2.44,46
1194,201508,ECE 3710,RMZ,3.50,24
1195,201508,ECE 3741,RMZ,3.80,10
1196,201508,ECE 3811,VPB,3.50,2
1197,201508,ECE 3811,VPE,4.00,2
1198,201508,ECE 3811,VPF,4.00,1
1199,201508,ECE 3811,VPG,4.00,2
1200,201508,ECE 3811,VPH,4.00,1
1201,201508,ECE 3811,VPK,3.50,2
1202,201508,ECE 3811,VPL,3.75,4
1203,201508,ECE 3811,VPM,4.00,1
1204,201508,ECE 3811,VPN,3.00,1
1205,201508,ECE 3811,VPO,4.00,1
1206,201508,ECE 3811,VPU,3.00,5
1207,201508,ECE 3811,VPW,3.00,1
1208,201508,ECE 3811,VPX,4.00,2
1209,201508,ECE 3811,VPY,4.00,1
1210,201508,ECE 3811,VPZ,3.50,2
1211,201508,ECE 3812,VPA,3.67,3
1212,201508,ECE 3812,VPB,4.00,4
1213,201508,ECE 3812,VPF,4.00,3
1214,201508,ECE 3812,VPG,3.50,2
1215,201508,ECE 3812,VPH,4.00,1
1216,201508,ECE 3812,VPJ,3.75,4
1217,201508,ECE 3812,VPK,3.60,5
1218,201508,ECE 3812,VPM,4.00,1
1219,201508,ECE 3812,VPN,3.00,1
1220,201508,ECE 3812,VPO,4.00,3
1221,201508,ECE 3812,VPP,4.00,1
1222,201508,ECE 3812,VPQ,3.75,4
1223,201508,ECE 3812,VPT,3.83,6
1224,201508,ECE 3812,VPU,3.60,10
1225,201508,ECE 3812,VPV,4.00,4
1226,201508,ECE 3812,VPW,3.20,5
1227,201508,ECE 3812,VPX,4.00,1
1228,201508,ECE 3812,VPY,4.00,3
1229,201508,ECE 3812,VPZ,3.00,5
1230,201508,ECE 4012,A,3.87,151
1231,201508,ECE 4012,IP,4.00,1
1232,201508,ECE 4043,A,3.47,40
1233,201508,ECE 4100,A,2.75,4
1234,201508,ECE 4100,B,3.56,18
1235,201508,ECE 4110,A,3.18,39
1236,201508,ECE 4122,A,3.90,82
1237,201508,ECE 4130,A,3.80,5
1238,201508,ECE 4180,A,3.46,49
1239,201508,ECE 4180,B,3.46,61
1240,201508,ECE 4181,A,3.29,40
1241,201508,ECE 4270,A,3.24,54
1242,201508,ECE 4320,A,3.57,29
1243,201508,ECE 4350,A,3.34,46
1244,201508,ECE 4370,A,2.98,47
1245,201508,ECE 4420,A,3.40,55
1246,201508,ECE 4430,A,3.85,35
1247,201508,ECE 4445,A,3.04,49
1248,201508,ECE 4452,A,3.50,29
1249,201508,ECE 4500,A,3.00,27
1250,201508,ECE 4502,A,3.50,14
1251,201508,ECE 4550,A,3.26,35
1252,201508,ECE 4601,A,2.85,34
1253,201508,ECE 4605,A,3.85,53
1254,201508,ECE 4753,QEM,4.00,2
1255,201508,ECE 4753,QOG,3.75,4
1256,201508,ECE 4753,QPW,3.80,5
1257,201508,ECE 4753,QRT,4.00,4
1258,201508,ECE 4755,A,3.50,8
1259,201508,ECE 4781,A,3.44,34
1260,201508,ECE 4784,A,3.65,51
1261,201508,ECE 4803,A,4.00,4
1262,201508,ECE 4803,B,3.81,30
1263,201508,ECE 4811,VPA,4.00,3
1264,201508,ECE 4811,VPB,4.00,1
1265,201508,ECE 4811,VPG,1,1
1266,201508,ECE 4811,VPH,4.00,1
1267,201508,ECE 4811,VPK,3.50,2
1268,201508,ECE 4811,VPL,4.00,1
1269,201508,ECE 4811,VPM,4.00,3
1270,201508,ECE 4811,VPN,1,1
1271,201508,ECE 4811,VPQ,4.00,1
1272,201508,ECE 4811,VPT,4.00,3
1273,201508,ECE 4811,VPU,3.40,7
1274,201508,ECE 4811,VPW,3.50,4
1275,201508,ECE 4811,VPX,1,1
1276,201508,ECE 4811,VPY,3.50,2
1277,201508,ECE 4811,VPZ,4.00,2
1278,201508,ECE 4812,VPA,3.86,7
1279,201508,ECE 4812,VPB,3.83,6
1280,201508,ECE 4812,VPE,4.00,2
1281,201508,ECE 4812,VPF,4.00,2
1282,201508,ECE 4812,VPG,3.75,4
1283,201508,ECE 4812,VPH,4.00,1
1284,201508,ECE 4812,VPJ,3.00,1
1285,201508,ECE 4812,VPM,4.00,2
1286,201508,ECE 4812,VPN,4.00,1
1287,201508,ECE 4812,VPO,3.60,5
1288,201508,ECE 4812,VPP,4.00,2
1289,201508,ECE 4812,VPQ,3.00,2
1290,201508,ECE 4812,VPT,4.00,5
1291,201508,ECE 4812,VPU,3.33,12
1292,201508,ECE 4812,VPV,4.00,4
1293,201508,ECE 4812,VPW,3.75,4
1294,201508,ECE 4812,VPX,4.00,1
1295,201508,ECE 4812,VPY,3.50,4
1296,201508,ECE 4812,VPZ,3.00,1
1297,201508,ECE 4894,A,2.94,34
1298,201508,ECE 6100,A,3.39,30
1299,201508,ECE 6100,B,3.75,12
1300,201508,ECE 6122,A,3.85,110
1301,201508,ECE 6122,Q,3.81,16
1302,201508,ECE 6122,QSZ,3.33,3
1303,201508,ECE 6130,A,3.58,58
1304,201508,ECE 6140,A,3.63,50
1305,201508,ECE 6140,RSZ,4.00,1
1306,201508,ECE 6229,A,3.50,2
1307,201508,ECE 6229,B,3.67,3
1308,201508,ECE 6229,C,4.00,2
1309,201508,ECE 6250,A,3.59,82
1310,201508,ECE 6250,Q,3.18,11
1311,201508,ECE 6258,A,3.66,69
1312,201508,ECE 6258,Q,3.70,11
1313,201508,ECE 6258,QSZ,3.00,1
1314,201508,ECE 6272,A,3.90,21
1315,201508,ECE 6272,Q,4.00,8
1316,201508,ECE 6280,R,3.73,11
1317,201508,ECE 6320,A,3.69,27
1318,201508,ECE 6331,A,3.83,20
1319,201508,ECE 6331,Q,3.40,13
1320,201508,ECE 6350,A,3.54,26
1321,201508,ECE 6361,A,4.00,11
1322,201508,ECE 6420,A,3.61,47
1323,201508,ECE 6422,A,3.77,14
1324,201508,ECE 6450,A,3.42,37
1325,201508,ECE 6450,Q,3.00,7
1326,201508,ECE 6450,R,3.38,8
1327,201508,ECE 6451,A,3.90,10
1328,201508,ECE 6456,A,3.57,34
1329,201508,ECE 6530,A,3.71,24
1330,201508,ECE 6542,R,3.67,3
1331,201508,ECE 6543,A,3.63,9
1332,201508,ECE 6550,A,3.38,83
1333,201508,ECE 6550,Q,3.38,22
1334,201508,ECE 6558,RSZ,4.00,7
1335,201508,ECE 6560,A,3.92,12
