0,1,2,3,4,5,6,7,8,9,10,11,12
2017,fall,ACCY,585,4,UNKNOWN,47788,Lecture-Discussion,A,01:00 PM - 04:50 PM,F,ARR Business Instructional Fac,"Sougiannis, TTrotman, KVenugopalan, R"
2017,fall,ACCY,592,4,UNKNOWN,29682,Lecture-Discussion,A,01:00 PM - 04:50 PM,F,ARR Business Instructional Fac,"Chen, X"
2017,fall,ACCY,599,0,UNKNOWN,29686,Lecture-Discussion,1,10:00 AM - 12:50 PM,F,3009 Business Instructional Fac,"Chen, X"
2017,fall,ACE,100,4,UNKNOWN,36722,Lecture,AL1,09:30 AM - 10:50 AM,TR,149 National Soybean Res Ctr,"Gundersen, L"
2017,fall,ACE,199,1,UNKNOWN,62830,Lecture-Discussion,FAP,12:30 PM - 01:50 PM,TR,313 Mumford Hall,"Coppess, J"
2017,fall,ACE,210,3,UNKNOWN,61563,Lecture,AL1,02:00 PM - 02:50 PM,MW,134 Temple Hoyne Buell Hall,"Christensen, P"
2017,fall,ACE,222,3,UNKNOWN,29698,Lecture-Discussion,S,02:00 PM - 03:20 PM,TR,149 National Soybean Res Ctr,"Stoddard, P"
2017,fall,ACE,240,3,UNKNOWN,51717,Lecture,AL1,09:30 AM - 10:50 AM,TR,103 Mumford Hall,"Stoddard, P"
2017,fall,ACE,240,3,UNKNOWN,69393,Lecture-Discussion,ONL,03:30 PM - 04:50 PM,T,,"Lemoine, C"
2017,fall,ACE,251,3,UNKNOWN,49101,Lecture,AL1,09:00 AM - 09:50 AM,MW,134 Temple Hoyne Buell Hall,"Michelson, H"
2017,fall,ACE,255,3,UNKNOWN,49417,Lecture-Discussion,M,09:30 AM - 10:50 AM,TR,316N Mumford Hall,"Allen-Smith, J"
2017,fall,ACE,261,4,UNKNOWN,31419,Lecture,AL1,03:30 PM - 04:50 PM,TR,319 Gregory Hall,"Gundersen, L"
2017,fall,ACE,341,1,UNKNOWN,65063,Lecture-Discussion,AMM,01:30 PM - 02:20 PM,MW,426 Mumford Hall,"Stoddard, P"
2017,fall,ACE,341,1,UNKNOWN,65064,Lecture-Discussion,CFP,02:00 PM - 02:50 PM,TR,112 Speech & Hearing Science Bldg,"Allen, SKuebler, J"
2017,fall,ACE,341,1,UNKNOWN,44207,Lecture-Discussion,FAA,03:00 PM - 03:50 PM,MW,426 Mumford Hall,"Finnegan, A"
2017,fall,ACE,345,3,UNKNOWN,53592,Lecture-Discussion,X,12:00 PM - 12:50 PM,MWF,120 Architecture Building,"Paulson, N"
