0,1,2,3,4,5,6,7,8,9,10,11,12
2018,fall,CHLH,594,1,UNKNOWN,70909,Lecture-Discussion,SM1,03:00 PM - 05:40 PM,W,,"Barnes, LNotaro, SSnyder, J"
2018,fall,CI,199,1,UNKNOWN,42899,Lecture-Discussion,AP,02:00 PM - 03:50 PM,R,325 David Kinley Hall,"Poetzel, A"
2018,fall,CI,402,3,UNKNOWN,47383,Lecture-Discussion,E,01:00 PM - 03:50 PM,W,323 Education Building,"Dressman, M"
2018,fall,CI,402,3,UNKNOWN,47385,Lecture-Discussion,M,01:00 PM - 03:50 PM,T,385 Education Building,"Gonzalez Rivera, G"
2018,fall,CI,402,3,UNKNOWN,47386,Lecture-Discussion,S,01:00 PM - 03:50 PM,M,176 Education Building,"Krist, C"
2018,fall,CI,402,3,UNKNOWN,45188,Lecture-Discussion,T,02:00 PM - 04:50 PM,W,323 Education Building,"Dressman, M"
2018,fall,CI,403,3,UNKNOWN,35708,Lecture-Discussion,E,08:00 AM - 10:50 AM,TR,37 Education Building,"Willis, A"
2018,fall,CI,403,3,UNKNOWN,35724,Lecture-Discussion,M,08:00 AM - 10:50 AM,TR,201 505 E Green,"Poetzel, A"
2018,fall,CI,403,3,UNKNOWN,38747,Lecture-Discussion,S,08:00 AM - 10:50 AM,TR,17 Education Building,"Dean, S"
2018,fall,CI,403,3,UNKNOWN,36449,Lecture-Discussion,T,08:00 AM - 10:50 AM,TR,242 Education Building,"Durst, S"
2018,fall,CI,405,3,UNKNOWN,31474,Lecture,AL1,09:00 AM - 10:20 AM,M,22 Education Building,"Dean, S"
2018,fall,CI,405,3,UNKNOWN,31476,Lecture,BL1,09:00 AM - 10:20 AM,W,22 Education Building,"Dean, S"
2018,fall,CI,406,3,UNKNOWN,31478,Lecture-Discussion,C1,01:00 PM - 03:50 PM,M,242 Education Building,"Hathaway, C"
2018,fall,CI,406,3,UNKNOWN,31481,Lecture-Discussion,C2,09:00 AM - 11:50 AM,F,166 Education Building,"Lyons, M"
2018,fall,CI,406,3,UNKNOWN,31482,Lecture-Discussion,C3,09:00 AM - 11:50 AM,F,242 Education Building,"MacGregor, N"
2018,fall,CI,406,3,UNKNOWN,31484,Lecture-Discussion,C4,01:00 PM - 03:50 PM,T,242 Education Building,"McMurry, S"
2018,fall,CI,410,3,UNKNOWN,66095,Lecture,A,01:00 PM - 03:50 PM,R,376 Education Building,"Dean, S"
2018,fall,CI,415,3,UNKNOWN,61063,Lecture-Discussion,A,01:00 PM - 03:50 PM,M,138 Wohlers Hall,"Sosnowski, J"
2018,fall,CI,415,3,UNKNOWN,51148,Lecture-Discussion,C,04:00 PM - 06:50 PM,R,138 Wohlers Hall,"Elassi, A"
2018,fall,CI,421,3,,,Lecture-Discussion,A,01:30 PM - 02:50 PM,MW,42A Education Building,"Smith, S"
2018,fall,CI,422,3,UNKNOWN,41202,Lecture-Discussion,A,01:00 PM - 03:50 PM,W,166 Education Building,"Olguin, A"
2018,fall,CI,430,3,UNKNOWN,51091,Lecture-Discussion,A,09:00 AM - 11:50 AM,W,201 505 E Green,"Poetzel, A"
2018,fall,CI,430,3,UNKNOWN,51241,Lecture-Discussion,B,09:00 AM - 11:50 AM,W,42A Education Building,"Brown-Tess, K"
2018,fall,CI,430,3,UNKNOWN,51242,Lecture-Discussion,C,09:00 AM - 11:50 AM,M,376 Education Building,"Poetzel, A"
2018,fall,CI,446,2,UNKNOWN,52613,Lecture-Discussion,B,05:00 PM - 07:50 PM,M,376 Education Building,"Filkins, S"
2018,fall,CI,446,2,UNKNOWN,52614,Lecture-Discussion,C,05:00 PM - 07:50 PM,M,376 Education Building,"Filkins, S"
2018,fall,CI,450,3,UNKNOWN,31458,Lecture-Discussion,A,01:00 PM - 03:50 PM,T,176 Education Building,"Hug, B"
2018,fall,CI,450,3,UNKNOWN,31459,Lecture-Discussion,B,01:00 PM - 03:50 PM,R,176 Education Building,"Krist, C"
2018,fall,CI,450,3,UNKNOWN,64404,Lecture-Discussion,D,09:00 AM - 11:50 AM,F,323 Education Building,"Dean, S"
2018,fall,CI,452,3,UNKNOWN,67691,Lecture-Discussion,C1,09:00 AM - 11:50 AM,F,17 Education Building,"Burdick, L"
2018,fall,CI,452,3,UNKNOWN,67692,Lecture-Discussion,C2,01:00 PM - 03:50 PM,M,385 Education Building,"Lewis, A"
2018,fall,CI,452,3,UNKNOWN,67693,Lecture-Discussion,C3,01:00 PM - 03:50 PM,M,166 Education Building,"Cordoba, T"
2018,fall,CI,452,3,UNKNOWN,67694,Lecture-Discussion,C4,09:00 AM - 11:50 AM,F,176 Education Building,"Hug, B"
2018,fall,CI,465,3,UNKNOWN,69957,Lecture-Discussion,A,09:00 AM - 11:50 AM,R,323 Education Building,"Swartz, R"
2018,fall,CI,467,3,UNKNOWN,31473,Lecture-Discussion,B,01:00 PM - 03:50 PM,T,376 Education Building,"MacGregor, N"
2018,fall,CI,471,3,UNKNOWN,43075,Lecture-Discussion,A,04:00 PM - 06:50 PM,T,17 Education Building,"MacGregor, N"
2018,fall,CI,471,3,UNKNOWN,68456,Lecture-Discussion,B,04:00 PM - 06:50 PM,T,17 Education Building,"MacGregor, N"
2018,fall,CI,476,3,UNKNOWN,66084,Lecture,C1,01:00 PM - 03:50 PM,R,201 505 E Green,"Gutzmer, C"
2018,fall,CI,476,3,UNKNOWN,66085,Lecture-Discussion,C2,01:00 PM - 03:50 PM,T,236 Wohlers Hall,"Evcen, O"
2018,fall,CI,476,3,UNKNOWN,66086,Lecture-Discussion,C3,01:00 PM - 03:50 PM,R,17 Education Building,"MacGregor, N"
2018,fall,CI,476,3,UNKNOWN,66087,Lecture-Discussion,C4,01:00 PM - 03:50 PM,M,17 Education Building,"McCarthey, S"
2018,fall,CI,476,3,UNKNOWN,67695,Lecture-Discussion,MG,09:00 AM - 11:50 AM,M,42A Education Building,"James, C"
2018,fall,CI,477,4,UNKNOWN,66098,Lecture-Discussion,B,04:00 PM - 06:50 PM,T,201 505 E Green,"Nunez Cortez, I"
2018,fall,CI,482,3,UNKNOWN,69959,Lecture-Discussion,G4,04:00 PM - 06:50 PM,T,166 Education Building,"Dressman, M"
2018,fall,CI,482,3,UNKNOWN,69958,Lecture-Discussion,UG3,04:00 PM - 06:50 PM,T,166 Education Building,"Dressman, M"
2018,fall,CI,485,3,UNKNOWN,67689,Lecture-Discussion,MS,01:00 PM - 03:50 PM,T,ARR 505 E Green,"Poetzel, A"
2018,fall,CI,485,3,UNKNOWN,67687,Lecture-Discussion,SSE,01:00 PM - 03:50 PM,T,201 505 E Green,"Mann, J"
2018,fall,CI,499,2,UNKNOWN,62685,Lecture-Discussion,DL3,01:00 PM - 03:50 PM,T,166 Education Building,"Tissenbaum, M"
2018,fall,CI,499,2,UNKNOWN,42015,Lecture-Discussion,DL4,01:00 PM - 03:50 PM,T,166 Education Building,"Tissenbaum, M"
2018,fall,CI,499,2,UNKNOWN,42033,Lecture-Discussion,EJP,05:00 PM - 08:00 PM,F,ARR Danville IL,"Filkins, SGinsburg, R"
2018,fall,CI,522,4,UNKNOWN,43182,Lecture-Discussion,A,04:00 PM - 06:50 PM,W,385 Education Building,"Smith, S"
2018,fall,CI,530,4,UNKNOWN,52303,Lecture-Discussion,MT,04:00 PM - 06:50 PM,R,389 Education Building,"Gonzalez Rivera, G"
2018,fall,CI,547,4,UNKNOWN,64406,Lecture-Discussion,A,05:00 PM - 07:50 PM,T,376 Education Building,"Gutierrez, R"
2018,fall,CI,550,4,UNKNOWN,35738,Lecture-Discussion,A,05:00 PM - 07:50 PM,M,22 Education Building,"Paquette, L"
2018,fall,CI,552,4,UNKNOWN,59542,Lecture-Discussion,QW,04:00 PM - 06:50 PM,M,28 Education Building,"Dressman, M"
2018,fall,CI,555,4,UNKNOWN,70821,Lecture-Discussion,A,02:00 PM - 04:50 PM,W,376 Education Building,"D'Angelo, C"
2018,fall,CI,563,4,UNKNOWN,35706,Lecture-Discussion,E,01:00 PM - 02:50 PM,W,123 English Building,"Prior, P"
2018,fall,CI,570,4,UNKNOWN,70175,Lecture-Discussion,A,04:00 PM - 06:50 PM,R,323 Education Building,"Willis, A"
2018,fall,CI,587,4,UNKNOWN,66092,Lecture,MCL,04:00 PM - 06:50 PM,T,242 Education Building,"Moller, K"
2018,fall,CI,590,0,UNKNOWN,66093,Lecture,A,01:00 PM - 02:50 PM,M,382 Education Building,"Lindgren, R"
2018,fall,CLCV,111,2,UNKNOWN,30033,Lecture,A,11:00 AM - 11:50 AM,TR,AUD Foellinger Auditorium,"Solomon, J"
2018,fall,CLCV,114,3,UNKNOWN,30039,Lecture,1,10:00 AM - 10:50 AM,MWF,124 Burrill Hall,"Leon Ruiz, D"
2018,fall,CLCV,115,3,UNKNOWN,33806,Lecture,AL1,11:00 AM - 11:50 AM,TR,AUD Foellinger Auditorium,"Solomon, J"
2018,fall,CLCV,120,3,UNKNOWN,50102,Lecture,A,11:00 AM - 12:50 PM,TR,389 Education Building,"Augoustakis, AMcLean, D"
2018,fall,CLCV,131,3,UNKNOWN,30042,Lecture-Discussion,A,01:00 PM - 01:50 PM,MWF,207 Gregory Hall,"Kaufman, B"
2018,fall,CLCV,203,4,UNKNOWN,61804,Lecture-Discussion,A,11:00 AM - 12:20 PM,TR,161 Noyes Laboratory,"Rokosz, SSanders, K"
2018,fall,CLCV,220,3,UNKNOWN,71052,Lecture-Discussion,I,02:00 PM - 03:50 PM,MW,1022 Foreign Languages Building,"Kaufman, B"
2018,fall,CLCV,224,3,UNKNOWN,70306,Lecture-Discussion,A,09:30 AM - 10:50 AM,TR,G30 Foreign Languages Building,"Solomon, J"
2018,fall,CLCV,240,3,UNKNOWN,33544,Lecture-Discussion,E,02:00 PM - 03:20 PM,MW,G48 Foreign Languages Building,"Augoustakis, AMcLean, D"
2018,fall,CLCV,323,3,UNKNOWN,57613,Lecture-Discussion,B,12:00 PM - 12:50 PM,MWF,219 Gregory Hall,"Augoustakis, AMcLean, D"
2018,fall,CLCV,410,3,UNKNOWN,63465,Lecture,L,02:00 PM - 03:20 PM,TR,302 Architecture Building,"Senseney, J"
2018,fall,CLCV,411,3,UNKNOWN,65351,Lecture,L,11:00 AM - 12:20 PM,TR,331 Art and Design Building,"Senseney, J"
2018,fall,CLCV,430,3,UNKNOWN,58436,Lecture-Discussion,A3,02:00 PM - 03:20 PM,TR,G48 Foreign Languages Building,"Cooper, D"
2018,fall,CLCV,430,3,UNKNOWN,58437,Lecture-Discussion,A4,02:00 PM - 03:20 PM,TR,G48 Foreign Languages Building,"Cooper, D"
2018,fall,CLCV,440,3,UNKNOWN,70145,Lecture-Discussion,G4,12:30 PM - 01:50 PM,TR,315 Gregory Hall,"Mathisen, R"
2018,fall,CLCV,440,3,UNKNOWN,70144,Lecture-Discussion,U3,12:30 PM - 01:50 PM,TR,315 Gregory Hall,"Mathisen, R"
2018,fall,CLCV,550,4,UNKNOWN,62850,Lecture-Discussion,A,02:00 PM - 03:20 PM,TR,207 Gregory Hall,"Traill, A"
2018,fall,CLE,611,6,UNKNOWN,70391,Lecture-Discussion,A,ARRANGED -,,,"Pluta, W"
2018,fall,CLE,621,6,UNKNOWN,70591,Lecture-Discussion,A,01:00 PM - 05:00 PM,MTWRF,ARR Everitt Laboratory,"Pluta, W"
2018,fall,CMN,101,3,UNKNOWN,59583,Lecture-Discussion,A1,08:00 AM - 08:50 AM,MWF,1026 Lincoln Hall,"Payne, R"
2018,fall,CMN,101,3,UNKNOWN,53341,Lecture-Discussion,A2,08:00 AM - 08:50 AM,MWF,1062 Lincoln Hall,"Golding, W"
2018,fall,CMN,101,3,UNKNOWN,53308,Lecture-Discussion,B1,09:00 AM - 09:50 AM,MWF,1026 Lincoln Hall,"Payne, R"
2018,fall,CMN,101,3,UNKNOWN,53309,Lecture-Discussion,B2,09:00 AM - 09:50 AM,MWF,1062 Lincoln Hall,"Golding, W"
2018,fall,CMN,101,3,UNKNOWN,53310,Lecture-Discussion,B3,09:00 AM - 09:50 AM,MWF,217 Gregory Hall,"Evans, E"
2018,fall,CMN,101,3,UNKNOWN,53312,Lecture-Discussion,B4,09:00 AM - 09:50 AM,MWF,145 Armory,"Gailey, B"
2018,fall,CMN,101,3,UNKNOWN,59502,Lecture-Discussion,B5,09:00 AM - 09:50 AM,MWF,1068 Lincoln Hall,"Marino, M"
2018,fall,CMN,101,3,UNKNOWN,53311,Lecture-Discussion,B6,09:00 AM - 09:50 AM,MWF,1064 Lincoln Hall,"Pfafman, T"
2018,fall,CMN,101,3,UNKNOWN,53348,Lecture-Discussion,BLC,01:00 PM - 01:50 PM,MWF,1126 Wassaja Hall,"Bishop, M"
2018,fall,CMN,101,3,UNKNOWN,53314,Lecture-Discussion,C1,10:00 AM - 10:50 AM,MWF,1026 Lincoln Hall,"Sevilla, M"
2018,fall,CMN,101,3,UNKNOWN,53316,Lecture-Discussion,C2,10:00 AM - 10:50 AM,MWF,1062 Lincoln Hall,"Pfafman, T"
2018,fall,CMN,101,3,UNKNOWN,53317,Lecture-Discussion,C3,10:00 AM - 10:50 AM,MWF,1068 Lincoln Hall,"Bishop, M"
2018,fall,CMN,101,3,UNKNOWN,59503,Lecture-Discussion,C4,10:00 AM - 10:50 AM,MWF,145 Armory,"Gailey, B"
2018,fall,CMN,101,3,UNKNOWN,53320,Lecture-Discussion,C5,10:00 AM - 10:50 AM,MWF,330 Armory,"Swift, J"
2018,fall,CMN,101,3,UNKNOWN,53321,Lecture-Discussion,C6,10:00 AM - 10:50 AM,MWF,4053 Lincoln Hall,"Popp, E"
2018,fall,CMN,101,3,UNKNOWN,53323,Lecture-Discussion,D1,11:00 AM - 11:50 AM,MWF,1026 Lincoln Hall,"Sevilla, M"
2018,fall,CMN,101,3,UNKNOWN,53325,Lecture-Discussion,D2,11:00 AM - 11:50 AM,MWF,1062 Lincoln Hall,"Pfafman, T"
2018,fall,CMN,101,3,UNKNOWN,53326,Lecture-Discussion,D3,11:00 AM - 11:50 AM,MWF,4053 Lincoln Hall,"Popp, E"
2018,fall,CMN,101,3,UNKNOWN,53328,Lecture-Discussion,D4,11:00 AM - 11:50 AM,MWF,330 Armory,"Tolbert, A"
2018,fall,CMN,101,3,UNKNOWN,53338,Lecture-Discussion,E1,12:00 PM - 12:50 PM,MWF,1026 Lincoln Hall,"Bishop, MWszalek, A"
2018,fall,CMN,101,3,UNKNOWN,53339,Lecture-Discussion,E2,12:00 PM - 12:50 PM,MWF,1062 Lincoln Hall,"Taylor, E"
2018,fall,CMN,101,3,UNKNOWN,53343,Lecture-Discussion,E3,12:00 PM - 12:50 PM,MWF,1068 Lincoln Hall,"Marino, M"
2018,fall,CMN,101,3,UNKNOWN,53342,Lecture-Discussion,E4,12:00 PM - 12:50 PM,MWF,330 Armory,"Tolbert, A"
2018,fall,CMN,101,3,UNKNOWN,53344,Lecture-Discussion,F1,01:00 PM - 01:50 PM,MWF,1026 Lincoln Hall,"Wszalek, A"
2018,fall,CMN,101,3,UNKNOWN,53345,Lecture-Discussion,F2,01:00 PM - 01:50 PM,MWF,1062 Lincoln Hall,"Taylor, E"
2018,fall,CMN,101,3,UNKNOWN,53346,Lecture-Discussion,F5,01:00 PM - 01:50 PM,MWF,242 Armory,"Barr, S"
2018,fall,CMN,101,3,UNKNOWN,53347,Lecture-Discussion,F6,01:00 PM - 01:50 PM,MWF,1051 Lincoln Hall,"Pfafman, T"
2018,fall,CMN,101,3,UNKNOWN,63895,Lecture-Discussion,G1,02:00 PM - 03:20 PM,MW,1026 Lincoln Hall,"Michael, M"
2018,fall,CMN,101,3,UNKNOWN,53305,Lecture-Discussion,G2,02:00 PM - 02:50 PM,MWF,145 Armory,"Barr, S"
2018,fall,CMN,101,3,UNKNOWN,59508,Lecture-Discussion,H1,02:00 PM - 02:50 PM,MWF,1062 Lincoln Hall,"Bishop, N"
2018,fall,CMN,101,3,UNKNOWN,59582,Lecture-Discussion,J1,03:00 PM - 03:50 PM,MWF,1062 Lincoln Hall,"Bishop, N"
2018,fall,CMN,101,3,UNKNOWN,59504,Lecture-Discussion,L1,08:00 AM - 09:20 AM,TR,1026 Lincoln Hall,"Stuart-Flunker, A"
2018,fall,CMN,101,3,UNKNOWN,59510,Lecture-Discussion,L4,08:00 AM - 09:20 AM,TR,1062 Lincoln Hall,"Hannan, S"
2018,fall,CMN,101,3,UNKNOWN,53351,Lecture-Discussion,M1,09:30 AM - 10:50 AM,TR,1026 Lincoln Hall,"Stuart-Flunker, A"
2018,fall,CMN,101,3,UNKNOWN,53352,Lecture-Discussion,M2,09:30 AM - 10:50 AM,TR,1062 Lincoln Hall,"Bunch, C"
2018,fall,CMN,101,3,UNKNOWN,53353,Lecture-Discussion,M4,09:30 AM - 10:50 AM,TR,242 Armory,"Brooks, R"
2018,fall,CMN,101,3,UNKNOWN,53354,Lecture-Discussion,M5,09:30 AM - 10:50 AM,TR,1057 Lincoln Hall,"Godwin, A"
2018,fall,CMN,101,3,UNKNOWN,53329,Lecture-Discussion,NN1,11:00 AM - 11:50 AM,MWF,1068 Lincoln Hall,"Marino, M"
2018,fall,CMN,101,3,UNKNOWN,59506,Lecture-Discussion,NN2,01:00 PM - 01:50 PM,MWF,1068 Lincoln Hall,"Marino, M"
2018,fall,CMN,101,3,UNKNOWN,59509,Lecture-Discussion,NN3,09:30 AM - 10:50 AM,TR,1068 Lincoln Hall,"Michael, M"
2018,fall,CMN,101,3,UNKNOWN,60331,Lecture-Discussion,NN4,02:00 PM - 03:20 PM,TR,1068 Lincoln Hall,"Michael, M"
2018,fall,CMN,101,3,UNKNOWN,53356,Lecture-Discussion,P1,11:00 AM - 12:20 PM,TR,1026 Lincoln Hall,"Scarborough, A"
2018,fall,CMN,101,3,UNKNOWN,53357,Lecture-Discussion,P2,11:00 AM - 12:20 PM,TR,1062 Lincoln Hall,"Michael, M"
2018,fall,CMN,101,3,UNKNOWN,53360,Lecture-Discussion,P3,11:00 AM - 12:20 PM,TR,1068 Lincoln Hall,"Costello, T"
2018,fall,CMN,101,3,UNKNOWN,53358,Lecture-Discussion,P4,11:00 AM - 12:20 PM,TR,242 Armory,"Hannan, S"
2018,fall,CMN,101,3,UNKNOWN,53359,Lecture-Discussion,P5,11:00 AM - 12:20 PM,TR,329 Armory,"Brooks, R"
2018,fall,CMN,101,3,UNKNOWN,53365,Lecture-Discussion,Q1,12:30 PM - 01:50 PM,TR,1026 Lincoln Hall,"Scarborough, A"
2018,fall,CMN,101,3,UNKNOWN,53367,Lecture-Discussion,Q2,12:30 PM - 01:50 PM,TR,1062 Lincoln Hall,"Bunch, C"
2018,fall,CMN,101,3,UNKNOWN,53368,Lecture-Discussion,Q3,12:30 PM - 01:50 PM,TR,242 Armory,"Hannan, S"
2018,fall,CMN,101,3,UNKNOWN,53370,Lecture-Discussion,Q5,12:30 PM - 01:50 PM,TR,384 Armory,"Yamaguchi, A"
2018,fall,CMN,101,3,UNKNOWN,53371,Lecture-Discussion,R1,02:00 PM - 03:20 PM,TR,1026 Lincoln Hall,"Vander Kelen, A"
2018,fall,CMN,101,3,UNKNOWN,53306,Lecture-Discussion,R2,02:00 PM - 03:20 PM,TR,1062 Lincoln Hall,"Bunch, C"
2018,fall,CMN,101,3,UNKNOWN,59511,Lecture-Discussion,R3,02:00 PM - 03:20 PM,TR,145 Armory,"Waeiss, C"
2018,fall,CMN,101,3,UNKNOWN,53372,Lecture-Discussion,R4,02:00 PM - 03:20 PM,TR,144 Armory,"Yamaguchi, A"
2018,fall,CMN,101,3,UNKNOWN,53373,Lecture-Discussion,R5,02:00 PM - 03:20 PM,TR,242 Armory,"Hannan, S"
2018,fall,CMN,101,3,UNKNOWN,53307,Lecture-Discussion,S1,03:30 PM - 04:50 PM,TR,1026 Lincoln Hall,"Vander Kelen, A"
2018,fall,CMN,101,3,UNKNOWN,53349,Lecture-Discussion,S2,03:30 PM - 04:50 PM,TR,1062 Lincoln Hall,"Bunch, C"
2018,fall,CMN,101,3,UNKNOWN,53374,Lecture-Discussion,U1,11:00 AM - 11:50 AM,MWF,151 Allen Residence Hall,"McAdara, J"
2018,fall,CMN,101,3,UNKNOWN,53377,Lecture-Discussion,WE,06:00 PM - 08:50 PM,T,5 Weston Hall,"Tokarz, D"
2018,fall,CMN,101,3,UNKNOWN,53376,Lecture-Discussion,Z1,06:00 PM - 08:50 PM,M,1026 Lincoln Hall,"Godwin, A"
2018,fall,CMN,101,3,UNKNOWN,53375,Lecture-Discussion,Z2,06:00 PM - 08:50 PM,T,1026 Lincoln Hall,"Gailey, B"
2018,fall,CMN,101,3,UNKNOWN,53378,Lecture-Discussion,Z3,06:00 PM - 08:50 PM,W,1026 Lincoln Hall,"Tokarz, D"
2018,fall,CMN,102,4,UNKNOWN,53390,Lecture,AL,11:00 AM - 12:20 PM,TR,141 Wohlers Hall,"Quick, B"
2018,fall,CMN,111,3,UNKNOWN,53405,Lecture-Discussion,B1,09:00 AM - 09:50 AM,MWF,143 Armory,"Tscholl, G"
2018,fall,CMN,111,3,UNKNOWN,53407,Lecture-Discussion,B2,09:00 AM - 09:50 AM,MWF,144 Armory,"Marcheschi, M"
2018,fall,CMN,111,3,UNKNOWN,53409,Lecture-Discussion,C1,10:00 AM - 10:50 AM,MWF,143 Armory,"Tscholl, G"
2018,fall,CMN,111,3,UNKNOWN,53410,Lecture-Discussion,C2,10:00 AM - 10:50 AM,MWF,144 Armory,"Moist, J"
2018,fall,CMN,111,3,UNKNOWN,53412,Lecture-Discussion,C3,10:00 AM - 10:50 AM,MWF,329 Armory,"Axtman-Barker, P"
2018,fall,CMN,111,3,UNKNOWN,53413,Lecture-Discussion,D1,11:00 AM - 11:50 AM,MWF,137 Armory,"Marcheschi, M"
2018,fall,CMN,111,3,UNKNOWN,53414,Lecture-Discussion,D2,11:00 AM - 11:50 AM,MWF,144 Armory,"Moist, J"
2018,fall,CMN,111,3,UNKNOWN,53417,Lecture-Discussion,D3,11:00 AM - 11:50 AM,MWF,329 Armory,"Axtman-Barker, P"
2018,fall,CMN,111,3,UNKNOWN,53418,Lecture-Discussion,E1,12:00 PM - 12:50 PM,MWF,143 Armory,"Pickett, A"
2018,fall,CMN,111,3,UNKNOWN,53419,Lecture-Discussion,E2,12:00 PM - 12:50 PM,MWF,144 Armory,"Simakovich, Y"
2018,fall,CMN,111,3,UNKNOWN,53420,Lecture-Discussion,E3,12:00 PM - 12:50 PM,MWF,329 Armory,"Rodriguez, E"
2018,fall,CMN,111,3,UNKNOWN,53422,Lecture-Discussion,F1,01:00 PM - 01:50 PM,MWF,143 Armory,"Pickett, A"
2018,fall,CMN,111,3,UNKNOWN,53423,Lecture-Discussion,F2,01:00 PM - 01:50 PM,MWF,144 Armory,"Simakovich, Y"
2018,fall,CMN,111,3,UNKNOWN,53427,Lecture-Discussion,M1,09:30 AM - 10:50 AM,TR,143 Armory,"Giorgio, G"
2018,fall,CMN,111,3,UNKNOWN,53428,Lecture-Discussion,M2,09:30 AM - 10:50 AM,TR,144 Armory,"Pitchford, M"
2018,fall,CMN,111,3,UNKNOWN,53431,Lecture-Discussion,P1,11:00 AM - 12:20 PM,TR,144 Armory,"Pitchford, M"
2018,fall,CMN,111,3,UNKNOWN,53430,Lecture-Discussion,P2,11:00 AM - 12:20 PM,TR,143 Armory,"Sadomytschenko, G"
2018,fall,CMN,111,3,UNKNOWN,53432,Lecture-Discussion,Q1,12:30 PM - 01:50 PM,TR,143 Armory,"Sadomytschenko, G"
2018,fall,CMN,111,3,UNKNOWN,53434,Lecture-Discussion,Q2,12:30 PM - 01:50 PM,TR,144 Armory,"Izaguirre, J"
2018,fall,CMN,204,3,UNKNOWN,53445,Lecture-Discussion,1,ARRANGED -,,,"Giorgio, G"
2018,fall,CMN,210,3,UNKNOWN,69996,Lecture,AL,02:00 PM - 02:50 PM,MW,120 Architecture Building,"O'Gorman, T"
2018,fall,CMN,211,3,UNKNOWN,53450,Lecture-Discussion,1,09:00 AM - 09:50 AM,MWF,1057 Lincoln Hall,"Ditewig-Morris, K"
2018,fall,CMN,211,3,UNKNOWN,53452,Lecture-Discussion,3,06:00 PM - 08:50 PM,T,4053 Lincoln Hall,"Costello, T"
2018,fall,CMN,212,3,UNKNOWN,53455,Lecture-Discussion,1,09:30 AM - 10:50 AM,TR,329 Armory,"Trudeau, A"
2018,fall,CMN,212,3,UNKNOWN,53454,Lecture-Discussion,2,12:30 PM - 01:50 PM,TR,329 Armory,"Bryan, A"
2018,fall,CMN,212,3,UNKNOWN,67902,Lecture-Discussion,3,02:00 PM - 03:20 PM,TR,329 Armory,"Bryan, A"
2018,fall,CMN,213,3,UNKNOWN,67873,Lecture-Discussion,A,11:00 AM - 11:50 AM,MWF,145 Armory,"Ruge-Jones, L"
2018,fall,CMN,213,3,UNKNOWN,67874,Lecture-Discussion,B,01:00 PM - 01:50 PM,MWF,145 Armory,"Ruge-Jones, L"
2018,fall,CMN,215,3,UNKNOWN,70044,Lecture-Discussion,1,10:00 AM - 10:50 AM,MWF,1057 Lincoln Hall,"Ditewig-Morris, K"
2018,fall,CMN,220,3,UNKNOWN,53458,Lecture-Discussion,1,09:00 AM - 09:50 AM,MWF,1051 Lincoln Hall,"Reckard, B"
2018,fall,CMN,220,3,UNKNOWN,53459,Lecture-Discussion,2,10:00 AM - 10:50 AM,MWF,1051 Lincoln Hall,"Reckard, B"
2018,fall,CMN,230,3,UNKNOWN,53467,Lecture,AL,01:00 PM - 01:50 PM,MW,114 David Kinley Hall,"Guntzviller, L"
2018,fall,CMN,232,3,UNKNOWN,53464,Lecture-Discussion,1,11:00 AM - 11:50 AM,MWF,1051 Lincoln Hall,"Wilson, S"
2018,fall,CMN,232,3,UNKNOWN,61114,Lecture-Discussion,2,12:00 PM - 12:50 PM,MWF,1051 Lincoln Hall,"Roman Alicea, N"
2018,fall,CMN,250,3,UNKNOWN,70359,Lecture-Discussion,1,11:00 AM - 12:20 PM,TR,145 Armory,"Cisneros, J"
2018,fall,CMN,260,3,UNKNOWN,61727,Lecture-Discussion,1,09:30 AM - 10:50 AM,TR,330 Armory,"Williamson, L"
2018,fall,CMN,260,3,UNKNOWN,53992,Lecture-Discussion,2,11:00 AM - 12:20 PM,TR,330 Armory,"Williamson, L"
2018,fall,CMN,260,3,UNKNOWN,64495,Lecture-Discussion,3,12:30 PM - 01:50 PM,TR,330 Armory,"Al-Ghaithi, S"
2018,fall,CMN,260,3,UNKNOWN,53993,Lecture-Discussion,4,02:00 PM - 03:20 PM,TR,330 Armory,"Al-Ghaithi, S"
2018,fall,CMN,275,3,UNKNOWN,57795,Lecture-Discussion,1,12:30 PM - 01:50 PM,MW,4053 Lincoln Hall,"McChesney, R"
2018,fall,CMN,275,3,UNKNOWN,57796,Lecture-Discussion,2,02:00 PM - 03:20 PM,MW,4053 Lincoln Hall,"McChesney, R"
2018,fall,CMN,277,4,UNKNOWN,53476,Lecture,AL,09:30 AM - 10:50 AM,TR,1000 Lincoln Hall,"Dixon, T"
2018,fall,CMN,280,3,UNKNOWN,53991,Lecture-Discussion,A,11:00 AM - 12:20 PM,TR,4053 Lincoln Hall,"Jackson, S"
2018,fall,CMN,310,3,UNKNOWN,55625,Lecture-Discussion,1,12:00 PM - 12:50 PM,MWF,145 Armory,"O'Gorman, T"
2018,fall,CMN,321,3,UNKNOWN,53485,Lecture-Discussion,1,10:00 AM - 10:50 AM,MWF,180 Bevier Hall,"Murphy, J"
2018,fall,CMN,323,3,UNKNOWN,53495,Lecture-Discussion,1,11:00 AM - 12:20 PM,TR,138 Wohlers Hall,"Bacon, E"
2018,fall,CMN,323,3,UNKNOWN,53496,Lecture-Discussion,2,12:30 PM - 01:50 PM,TR,138 Wohlers Hall,"Bacon, E"
